"Tabela 5938 - Produto interno bruto a preços correntes, impostos, líquidos de subsídios, sobre produtos a preços correntes e valor adicionado bruto a preços correntes total e por atividade econômica, e respectivas participações - Referência 2010"
"Variável - Produto Interno Bruto a preços correntes (Mil Reais)"
"Cód.";"Município";"Ano"
"3165404";"Sapucaí-Mirim (MG)";"137508,5"
"3165503";"Sardoá (MG)";"71576,9"
"3165537";"Sarzedo (MG)";"1633539,6"
"3165552";"Setubinha (MG)";"130345,7"
"3165560";"Sem-Peixe (MG)";"36775,1"
"3165578";"Senador Amaral (MG)";"101052,5"
"3165602";"Senador Cortes (MG)";"42692,2"
"3165701";"Senador Firmino (MG)";"123408,5"
"3165800";"Senador José Bento (MG)";"44947,0"
"3165909";"Senador Modestino Gonçalves (MG)";"86654,2"
"3166006";"Senhora de Oliveira (MG)";"86520,6"
"3166105";"Senhora do Porto (MG)";"50946,2"
"3166204";"Senhora dos Remédios (MG)";"126898,2"
"3166303";"Sericita (MG)";"175838,3"
"3166402";"Seritinga (MG)";"48147,1"
"3166501";"Serra Azul de Minas (MG)";"48541,6"
"3166600";"Serra da Saudade (MG)";"22517,7"
"3166709";"Serra dos Aimorés (MG)";"152030,2"
"3166808";"Serra do Salitre (MG)";"882063,9"
"3166907";"Serrania (MG)";"200224,3"
"3166956";"Serranópolis de Minas (MG)";"53002,3"
"3167004";"Serranos (MG)";"43206,7"
"3167103";"Serro (MG)";"335210,3"
"3167202";"Sete Lagoas (MG)";"14818543,9"
"3167301";"Silveirânia (MG)";"39513,3"
"3167400";"Silvianópolis (MG)";"158829,3"
"3167509";"Simão Pereira (MG)";"107886,1"
"3167608";"Simonésia (MG)";"494706,3"
"3167707";"Sobrália (MG)";"72625,5"
"3167806";"Soledade de Minas (MG)";"95263,2"
"3167905";"Tabuleiro (MG)";"79867,6"
"3168002";"Taiobeiras (MG)";"618917,8"
"3168051";"Taparuba (MG)";"55723,4"
"3168101";"Tapira (MG)";"643070,6"
"3168200";"Tapiraí (MG)";"67094,7"
"3168309";"Taquaraçu de Minas (MG)";"76507,3"
"3168408";"Tarumirim (MG)";"195705,9"
"3168507";"Teixeiras (MG)";"227664,6"
"3168606";"Teófilo Otoni (MG)";"3051476,0"
"3168705";"Timóteo (MG)";"5458822,2"
"3168804";"Tiradentes (MG)";"253015,0"
"3168903";"Tiros (MG)";"434588,1"
"3169000";"Tocantins (MG)";"387031,1"
"3169059";"Tocos do Moji (MG)";"73324,9"
"3169109";"Toledo (MG)";"115920,2"
"3169208";"Tombos (MG)";"145318,9"
"3169307";"Três Corações (MG)";"3283951,1"
"3169356";"Três Marias (MG)";"2645024,9"
"3169406";"Três Pontas (MG)";"2173779,6"
"3169505";"Tumiritinga (MG)";"92082,3"
"3169604";"Tupaciguara (MG)";"1182517,7"
"3169703";"Turmalina (MG)";"455067,5"
"3169802";"Turvolândia (MG)";"149761,6"
"3169901";"Ubá (MG)";"3768282,7"
"3170008";"Ubaí (MG)";"124460,8"
"3170057";"Ubaporanga (MG)";"204269,0"
"3170107";"Uberaba (MG)";"23582499,8"
"3170206";"Uberlândia (MG)";"47790806,7"
"3170305";"Umburatiba (MG)";"44831,5"
"3170404";"Unaí (MG)";"4864891,2"
"3170438";"União de Minas (MG)";"148297,1"
"3170479";"Uruana de Minas (MG)";"93347,5"
"3170503";"Urucânia (MG)";"276044,5"
"3170529";"Urucuia (MG)";"204029,3"
"3170578";"Vargem Alegre (MG)";"81054,2"
"3170602";"Vargem Bonita (MG)";"95825,4"
"3170651";"Vargem Grande do Rio Pardo (MG)";"69797,6"
"3170701";"Varginha (MG)";"9925786,3"
"3170750";"Varjão de Minas (MG)";"385320,4"
"3170800";"Várzea da Palma (MG)";"1265737,6"
"3170909";"Varzelândia (MG)";"199299,1"
"3171006";"Vazante (MG)";"1133352,4"
"3171030";"Verdelândia (MG)";"114042,3"
"3171071";"Veredinha (MG)";"123906,0"
"3171105";"Veríssimo (MG)";"179174,9"
"3171154";"Vermelho Novo (MG)";"77630,5"
"3171204";"Vespasiano (MG)";"3368065,6"
"3171303";"Viçosa (MG)";"2004831,5"
"3171402";"Vieiras (MG)";"65686,4"
"3171501";"Mathias Lobato (MG)";"50685,8"
"3171600";"Virgem da Lapa (MG)";"139827,0"
"3171709";"Virgínia (MG)";"196221,7"
"3171808";"Virginópolis (MG)";"191991,9"
"3171907";"Virgolândia (MG)";"62775,6"
"3172004";"Visconde do Rio Branco (MG)";"1687802,6"
"3172103";"Volta Grande (MG)";"123806,6"
"3172202";"Wenceslau Braz (MG)";"36814,5"
"3200102";"Afonso Cláudio (ES)";"704170,4"
"3200136";"Águia Branca (ES)";"285359,1"
"3200169";"Água Doce do Norte (ES)";"193868,0"
"3200201";"Alegre (ES)";"615686,3"
"3200300";"Alfredo Chaves (ES)";"503090,1"
"3200359";"Alto Rio Novo (ES)";"128054,6"
"3200409";"Anchieta (ES)";"1812851,6"
"3200508";"Apiacá (ES)";"132066,5"
"3200607";"Aracruz (ES)";"6372857,8"
"3200706";"Atílio Vivácqua (ES)";"400925,5"
"3200805";"Baixo Guandu (ES)";"892742,5"
"3200904";"Barra de São Francisco (ES)";"1174754,9"
"3201001";"Boa Esperança (ES)";"309700,9"
"3201100";"Bom Jesus do Norte (ES)";"221085,0"
"3201159";"Brejetuba (ES)";"491754,1"
"3201209";"Cachoeiro de Itapemirim (ES)";"6282575,3"
"3201308";"Cariacica (ES)";"14637850,6"
"3201407";"Castelo (ES)";"1300851,1"
"3201506";"Colatina (ES)";"4427118,6"
"3201605";"Conceição da Barra (ES)";"609139,3"
"3201704";"Conceição do Castelo (ES)";"328816,9"
"3201803";"Divino de São Lourenço (ES)";"98082,1"
"3201902";"Domingos Martins (ES)";"1104696,9"
"3202009";"Dores do Rio Preto (ES)";"186331,9"
"3202108";"Ecoporanga (ES)";"407119,7"
"3202207";"Fundão (ES)";"471908,1"
"3202256";"Governador Lindenberg (ES)";"354081,5"
"3202306";"Guaçuí (ES)";"714399,0"
"3202405";"Guarapari (ES)";"2801585,9"
"3202454";"Ibatiba (ES)";"540861,1"
"3202504";"Ibiraçu (ES)";"311275,3"
"3202553";"Ibitirama (ES)";"212491,7"
"3202603";"Iconha (ES)";"336305,8"
"3202652";"Irupi (ES)";"399394,3"
"3202702";"Itaguaçu (ES)";"389505,3"
"3202801";"Itapemirim (ES)";"6164004,5"
"3202900";"Itarana (ES)";"335824,4"
"3203007";"Iúna (ES)";"777408,5"
"3203056";"Jaguaré (ES)";"1244234,1"
"3203106";"Jerônimo Monteiro (ES)";"196921,2"
"3203130";"João Neiva (ES)";"689638,9"
"3203163";"Laranja da Terra (ES)";"225609,4"
"3203205";"Linhares (ES)";"7895973,1"
"3203304";"Mantenópolis (ES)";"242039,7"
"3203320";"Marataízes (ES)";"7237131,5"
"3203346";"Marechal Floriano (ES)";"603569,3"
"3203353";"Marilândia (ES)";"367196,0"
"3203403";"Mimoso do Sul (ES)";"663158,7"
"3203502";"Montanha (ES)";"484545,4"
"3203601";"Mucurici (ES)";"108803,2"
"3203700";"Muniz Freire (ES)";"463826,1"
"3203809";"Muqui (ES)";"250614,1"
"3203908";"Nova Venécia (ES)";"1477704,7"
"3204005";"Pancas (ES)";"433443,6"
"3204054";"Pedro Canário (ES)";"426168,2"
"3204104";"Pinheiros (ES)";"925007,1"
"3204203";"Piúma (ES)";"1075544,6"
"3204252";"Ponto Belo (ES)";"120797,4"
"3204302";"Presidente Kennedy (ES)";"8179737,9"
"3204351";"Rio Bananal (ES)";"652400,1"
"3204401";"Rio Novo do Sul (ES)";"260345,0"
"3204500";"Santa Leopoldina (ES)";"362244,0"
"3204559";"Santa Maria de Jetibá (ES)";"1960529,0"
"3204609";"Santa Teresa (ES)";"692568,8"
"3204658";"São Domingos do Norte (ES)";"343509,8"
"3204708";"São Gabriel da Palha (ES)";"884873,4"
"3204807";"São José do Calçado (ES)";"202543,7"
"3204906";"São Mateus (ES)";"3451217,8"
"3204955";"São Roque do Canaã (ES)";"275507,0"
"3205002";"Serra (ES)";"34774776,5"
"3205010";"Sooretama (ES)";"707091,7"
"3205036";"Vargem Alta (ES)";"455504,2"
"3205069";"Venda Nova do Imigrante (ES)";"798302,3"
"3205101";"Viana (ES)";"4100265,4"
"3205150";"Vila Pavão (ES)";"196503,3"
"3205176";"Vila Valério (ES)";"525704,1"
"3205200";"Vila Velha (ES)";"16959024,5"
"3205309";"Vitória (ES)";"24203420,4"
"3300100";"Angra dos Reis (RJ)";"11032724,6"
"3300159";"Aperibé (RJ)";"276294,7"
"3300209";"Araruama (RJ)";"9387990,0"
"3300225";"Areal (RJ)";"488446,2"
"3300233";"Armação dos Búzios (RJ)";"4138736,7"
"3300258";"Arraial do Cabo (RJ)";"7026277,3"
"3300308";"Barra do Piraí (RJ)";"3005432,0"
"3300407";"Barra Mansa (RJ)";"6513673,5"
"3300456";"Belford Roxo (RJ)";"9579716,4"
"3300506";"Bom Jardim (RJ)";"890883,0"
"3300605";"Bom Jesus do Itabapoana (RJ)";"1062573,3"
"3300704";"Cabo Frio (RJ)";"15453319,3"
"3300803";"Cachoeiras de Macacu (RJ)";"1567754,5"
"3300902";"Cambuci (RJ)";"459441,6"
"3300936";"Carapebus (RJ)";"1195363,4"
"3300951";"Comendador Levy Gasparian (RJ)";"572680,2"
"3301009";"Campos dos Goytacazes (RJ)";"49942073,8"
"3301108";"Cantagalo (RJ)";"915904,3"
"3301157";"Cardoso Moreira (RJ)";"383126,4"
"3301207";"Carmo (RJ)";"620952,3"
"3301306";"Casimiro de Abreu (RJ)";"3142864,7"
"3301405";"Conceição de Macabu (RJ)";"449934,9"
"3301504";"Cordeiro (RJ)";"477135,5"
"3301603";"Duas Barras (RJ)";"274029,9"
"3301702";"Duque de Caxias (RJ)";"65861332,8"
"3301801";"Engenheiro Paulo de Frontin (RJ)";"383264,2"
"3301850";"Guapimirim (RJ)";"1450029,8"
"3301876";"Iguaba Grande (RJ)";"712149,4"
"3301900";"Itaboraí (RJ)";"5640940,6"
"3302007";"Itaguaí (RJ)";"9092302,1"
"3302056";"Italva (RJ)";"399060,7"
"3302106";"Itaocara (RJ)";"685896,7"
"3302205";"Itaperuna (RJ)";"3597510,5"
"3302254";"Itatiaia (RJ)";"6268879,2"
"3302270";"Japeri (RJ)";"1669777,4"
"3302304";"Laje do Muriaé (RJ)";"191370,4"
"3302403";"Macaé (RJ)";"19614198,4"
"3302452";"Macuco (RJ)";"277378,8"
"3302502";"Magé (RJ)";"4780409,2"
"3302601";"Mangaratiba (RJ)";"3079416,4"
"3302700";"Maricá (RJ)";"158394291,2"
"3302809";"Mendes (RJ)";"438825,7"
"3302858";"Mesquita (RJ)";"2834791,3"
"3302908";"Miguel Pereira (RJ)";"760561,1"
"3303005";"Miracema (RJ)";"725936,4"
"3303104";"Natividade (RJ)";"377914,3"
"3303203";"Nilópolis (RJ)";"3389447,4"
"3303302";"Niterói (RJ)";"88716289,3"
"3303401";"Nova Friburgo (RJ)";"6774950,5"
"3303500";"Nova Iguaçu (RJ)";"19911893,7"
"3303609";"Paracambi (RJ)";"1073592,5"
"3303708";"Paraíba do Sul (RJ)";"1254487,9"
"3303807";"Paraty (RJ)";"4426137,3"
"3303856";"Paty do Alferes (RJ)";"793140,7"
"3303906";"Petrópolis (RJ)";"15951213,2"
"3303955";"Pinheiral (RJ)";"1207568,5"
"3304003";"Piraí (RJ)";"2885733,7"
"3304102";"Porciúncula (RJ)";"564478,4"
"3304110";"Porto Real (RJ)";"3956993,5"
"3304128";"Quatis (RJ)";"359212,0"
"3304144";"Queimados (RJ)";"4403902,1"
"3304151";"Quissamã (RJ)";"8493476,2"
"3304201";"Resende (RJ)";"11663533,7"
"3304300";"Rio Bonito (RJ)";"1905833,2"
"3304409";"Rio Claro (RJ)";"558686,7"
"3304508";"Rio das Flores (RJ)";"325930,6"
"3304524";"Rio das Ostras (RJ)";"10916617,0"
"3304557";"Rio de Janeiro (RJ)";"380381515,1"
"3304607";"Santa Maria Madalena (RJ)";"267049,1"
"3304706";"Santo Antônio de Pádua (RJ)";"1457558,9"
"3304755";"São Francisco de Itabapoana (RJ)";"1305145,5"
"3304805";"São Fidélis (RJ)";"921817,9"
"3304904";"São Gonçalo (RJ)";"20561717,8"
"3305000";"São João da Barra (RJ)";"12793325,0"
"3305109";"São João de Meriti (RJ)";"10615039,0"
"3305133";"São José de Ubá (RJ)";"238089,2"
"3305158";"São José do Vale do Rio Preto (RJ)";"914556,5"
"3305208";"São Pedro da Aldeia (RJ)";"2975703,2"
"3305307";"São Sebastião do Alto (RJ)";"275484,9"
"3305406";"Sapucaia (RJ)";"1115045,4"
"3305505";"Saquarema (RJ)";"75409090,2"
"3305554";"Seropédica (RJ)";"4240104,3"
"3305604";"Silva Jardim (RJ)";"646129,0"
"3305703";"Sumidouro (RJ)";"675214,9"
"3305752";"Tanguá (RJ)";"807845,3"
"3305802";"Teresópolis (RJ)";"6247785,4"
"3305901";"Trajano de Moraes (RJ)";"277259,9"
"3306008";"Três Rios (RJ)";"5499387,1"
"3306107";"Valença (RJ)";"3044053,9"
"3306156";"Varre-Sai (RJ)";"399232,1"
"3306206";"Vassouras (RJ)";"1344715,1"
"3306305";"Volta Redonda (RJ)";"15472606,8"
"3500105";"Adamantina (SP)";"1542108,8"
"3500204";"Adolfo (SP)";"152745,0"
"3500303";"Aguaí (SP)";"1538788,8"
"3500402";"Águas da Prata (SP)";"237447,3"
"3500501";"Águas de Lindóia (SP)";"709589,6"
"3500550";"Águas de Santa Bárbara (SP)";"254816,8"
"3500600";"Águas de São Pedro (SP)";"160665,0"
"3500709";"Agudos (SP)";"2685446,0"
"3500758";"Alambari (SP)";"133707,1"
"3500808";"Alfredo Marcondes (SP)";"129965,0"
"3500907";"Altair (SP)";"126933,7"
"3501004";"Altinópolis (SP)";"646572,3"
"3501103";"Alto Alegre (SP)";"113062,3"
"3501152";"Alumínio (SP)";"3594285,6"
"3501202";"Álvares Florence (SP)";"135133,7"
"3501301";"Álvares Machado (SP)";"820450,6"
"3501400";"Álvaro de Carvalho (SP)";"59626,4"
"3501509";"Alvinlândia (SP)";"64404,1"
"3501608";"Americana (SP)";"16677590,5"
"3501707";"Américo Brasiliense (SP)";"1376814,3"
"3501806";"Américo de Campos (SP)";"141692,2"
"3501905";"Amparo (SP)";"6156333,1"
"3502002";"Analândia (SP)";"210931,8"
"3502101";"Andradina (SP)";"4038899,1"
"3502200";"Angatuba (SP)";"1661556,5"
"3502309";"Anhembi (SP)";"171606,6"
"3502408";"Anhumas (SP)";"100740,1"
"3502507";"Aparecida (SP)";"1145412,6"
"3502606";"Aparecida d'Oeste (SP)";"168206,3"
"3502705";"Apiaí (SP)";"982326,2"
"3502754";"Araçariguama (SP)";"5128859,2"
"3502804";"Araçatuba (SP)";"10301206,4"
"3502903";"Araçoiaba da Serra (SP)";"1215670,7"
"3503000";"Aramina (SP)";"172550,0"
"3503109";"Arandu (SP)";"188931,4"
"3503158";"Arapeí (SP)";"47563,1"
"3503208";"Araraquara (SP)";"13194878,8"
"3503307";"Araras (SP)";"8447070,8"
"3503356";"Arco-Íris (SP)";"62022,3"
"3503406";"Arealva (SP)";"252102,4"
"3503505";"Areias (SP)";"63771,3"
"3503604";"Areiópolis (SP)";"174095,0"
"3503703";"Ariranha (SP)";"1283203,6"
"3503802";"Artur Nogueira (SP)";"2306807,3"
"3503901";"Arujá (SP)";"9448587,8"
"3503950";"Aspásia (SP)";"44376,6"
"3504008";"Assis (SP)";"4581890,6"
"3504107";"Atibaia (SP)";"8826312,1"
"3504206";"Auriflama (SP)";"392589,0"
"3504305";"Avaí (SP)";"330717,1"
"3504404";"Avanhandava (SP)";"219883,0"
"3504503";"Avaré (SP)";"3871414,8"
"3504602";"Bady Bassitt (SP)";"666077,9"
"3504701";"Balbinos (SP)";"62119,3"
"3504800";"Bálsamo (SP)";"311241,0"
"3504909";"Bananal (SP)";"236093,4"
"3505005";"Barão de Antonina (SP)";"78067,4"
"3505104";"Barbosa (SP)";"129133,2"
"3505203";"Bariri (SP)";"1810874,5"
"3505302";"Barra Bonita (SP)";"1760475,8"
"3505351";"Barra do Chapéu (SP)";"163231,5"
"3505401";"Barra do Turvo (SP)";"138337,7"
"3505500";"Barretos (SP)";"6174110,2"
"3505609";"Barrinha (SP)";"658639,2"
"3505708";"Barueri (SP)";"69665768,9"
"3505807";"Bastos (SP)";"1141590,2"
"3505906";"Batatais (SP)";"2795758,2"
"3506003";"Bauru (SP)";"18612852,9"
"3506102";"Bebedouro (SP)";"4756160,0"
"3506201";"Bento de Abreu (SP)";"249335,1"
"3506300";"Bernardino de Campos (SP)";"482828,2"
"3506359";"Bertioga (SP)";"2276073,1"
"3506409";"Bilac (SP)";"279245,3"
"3506508";"Birigui (SP)";"4489460,8"
"3506607";"Biritiba Mirim (SP)";"929917,4"
"3506706";"Boa Esperança do Sul (SP)";"426174,9"
"3506805";"Bocaina (SP)";"306478,8"
"3506904";"Bofete (SP)";"237971,2"
"3507001";"Boituva (SP)";"3980439,9"
"3507100";"Bom Jesus dos Perdões (SP)";"1845067,5"
"3507159";"Bom Sucesso de Itararé (SP)";"66937,2"
"3507209";"Borá (SP)";"92174,5"
"3507308";"Boracéia (SP)";"582110,7"
"3507407";"Borborema (SP)";"559934,3"
"3507456";"Borebi (SP)";"81816,0"
"3507506";"Botucatu (SP)";"6709748,6"
"3507605";"Bragança Paulista (SP)";"9125116,9"
"3507704";"Braúna (SP)";"118469,7"
"3507753";"Brejo Alegre (SP)";"78574,2"
"3507803";"Brodowski (SP)";"971558,2"
"3507902";"Brotas (SP)";"1355480,8"
"3508009";"Buri (SP)";"702838,5"
"3508108";"Buritama (SP)";"646238,9"
"3508207";"Buritizal (SP)";"257455,0"
"3508306";"Cabrália Paulista (SP)";"120867,3"
"3508405";"Cabreúva (SP)";"6625402,2"
"3508504";"Caçapava (SP)";"5870325,3"
"3508603";"Cachoeira Paulista (SP)";"727280,9"
"3508702";"Caconde (SP)";"479156,1"
"3508801";"Cafelândia (SP)";"737488,8"
"3508900";"Caiabu (SP)";"70620,5"
"3509007";"Caieiras (SP)";"5172279,1"
"3509106";"Caiuá (SP)";"91472,8"
"3509205";"Cajamar (SP)";"24330164,4"
"3509254";"Cajati (SP)";"2228754,2"
"3509304";"Cajobi (SP)";"194846,5"
"3509403";"Cajuru (SP)";"841325,6"
"3509452";"Campina do Monte Alegre (SP)";"176896,2"
"3509502";"Campinas (SP)";"80646591,2"
"3509601";"Campo Limpo Paulista (SP)";"2976085,5"
"3509700";"Campos do Jordão (SP)";"1662494,1"
"3509809";"Campos Novos Paulista (SP)";"234017,3"
"3509908";"Cananéia (SP)";"286747,1"
"3509957";"Canas (SP)";"131851,6"
"3510005";"Cândido Mota (SP)";"2074288,5"
"3510104";"Cândido Rodrigues (SP)";"109176,3"
"3510153";"Canitar (SP)";"215547,9"
"3510203";"Capão Bonito (SP)";"1395125,3"
"3510302";"Capela do Alto (SP)";"442198,9"
"3510401";"Capivari (SP)";"3335183,1"
"3510500";"Caraguatatuba (SP)";"5575378,4"
"3510609";"Carapicuíba (SP)";"7817578,7"
"3510708";"Cardoso (SP)";"372262,4"
"3510807";"Casa Branca (SP)";"1260886,0"
"3510906";"Cássia dos Coqueiros (SP)";"212552,6"
"3511003";"Castilho (SP)";"1792751,0"
"3511102";"Catanduva (SP)";"6036118,4"
"3511201";"Catiguá (SP)";"170228,6"
"3511300";"Cedral (SP)";"643216,3"
"3511409";"Cerqueira César (SP)";"1220434,5"
"3511508";"Cerquilho (SP)";"2566786,0"
"3511607";"Cesário Lange (SP)";"1032978,3"
"3511706";"Charqueada (SP)";"610774,7"
"3511904";"Clementina (SP)";"200098,0"
"3512001";"Colina (SP)";"2117227,3"
"3512100";"Colômbia (SP)";"473152,8"
"3512209";"Conchal (SP)";"978772,5"
"3512308";"Conchas (SP)";"471792,8"
"3512407";"Cordeirópolis (SP)";"4216369,4"
"3512506";"Coroados (SP)";"257147,9"
"3512605";"Coronel Macedo (SP)";"143742,1"
"3512704";"Corumbataí (SP)";"340219,9"
"3512803";"Cosmópolis (SP)";"2059490,0"
"3512902";"Cosmorama (SP)";"622395,6"
"3513009";"Cotia (SP)";"17274219,5"
"3513108";"Cravinhos (SP)";"2054668,1"
"3513207";"Cristais Paulista (SP)";"431297,7"
"3513306";"Cruzália (SP)";"217897,8"
"3513405";"Cruzeiro (SP)";"3815247,0"
"3513504";"Cubatão (SP)";"28715658,2"
"3513603";"Cunha (SP)";"355775,5"
"3513702";"Descalvado (SP)";"2328295,9"
"3513801";"Diadema (SP)";"20056680,2"
"3513850";"Dirce Reis (SP)";"81422,4"
"3513900";"Divinolândia (SP)";"418610,4"
"3514007";"Dobrada (SP)";"160515,8"
"3514106";"Dois Córregos (SP)";"1007949,2"
"3514205";"Dolcinópolis (SP)";"63005,0"
"3514304";"Dourado (SP)";"856062,9"
"3514403";"Dracena (SP)";"1626665,6"
"3514502";"Duartina (SP)";"324954,2"
"3514601";"Dumont (SP)";"421940,3"
"3514700";"Echaporã (SP)";"166591,7"
"3514809";"Eldorado (SP)";"309186,4"
"3514908";"Elias Fausto (SP)";"1510915,9"
"3514924";"Elisiário (SP)";"84550,1"
"3514957";"Embaúba (SP)";"66131,6"
"3515004";"Embu das Artes (SP)";"16591731,3"
"3515103";"Embu-Guaçu (SP)";"1548217,6"
"3515129";"Emilianópolis (SP)";"78917,5"
"3515152";"Engenheiro Coelho (SP)";"754021,5"
"3515186";"Espírito Santo do Pinhal (SP)";"2399383,4"
"3515194";"Espírito Santo do Turvo (SP)";"96443,3"
"3515202";"Estrela d'Oeste (SP)";"1211779,8"
"3515301";"Estrela do Norte (SP)";"56385,0"
"3515350";"Euclides da Cunha Paulista (SP)";"134967,0"
"3515400";"Fartura (SP)";"482673,1"
"3515509";"Fernandópolis (SP)";"2760929,1"
"3515608";"Fernando Prestes (SP)";"221148,9"
"3515657";"Fernão (SP)";"79803,0"
"3515707";"Ferraz de Vasconcelos (SP)";"5179708,0"
"3515806";"Flora Rica (SP)";"47500,1"
"3515905";"Floreal (SP)";"82992,7"
"3516002";"Flórida Paulista (SP)";"289806,7"
"3516101";"Florínea (SP)";"196358,0"
"3516200";"Franca (SP)";"13076032,5"
"3516309";"Francisco Morato (SP)";"2039346,0"
"3516408";"Franco da Rocha (SP)";"5087143,1"
"3516507";"Gabriel Monteiro (SP)";"109552,3"
"3516606";"Gália (SP)";"167524,3"
"3516705";"Garça (SP)";"1657852,9"
"3516804";"Gastão Vidigal (SP)";"83274,6"
"3516853";"Gavião Peixoto (SP)";"1258362,6"
"3516903";"General Salgado (SP)";"298226,2"
"3517000";"Getulina (SP)";"220875,9"
"3517109";"Glicério (SP)";"138649,4"
"3517208";"Guaiçara (SP)";"259999,7"
"3517307";"Guaimbê (SP)";"462425,7"
"3517406";"Guaíra (SP)";"2984915,0"
"3517505";"Guapiaçu (SP)";"942652,2"
"3517604";"Guapiara (SP)";"523933,9"
"3517703";"Guará (SP)";"749060,0"
"3517802";"Guaraçaí (SP)";"280624,6"
"3517901";"Guaraci (SP)";"449531,4"
"3518008";"Guarani d'Oeste (SP)";"38174,9"
"3518107";"Guarantã (SP)";"212070,9"
"3518206";"Guararapes (SP)";"1475719,6"
"3518305";"Guararema (SP)";"1650452,4"
"3518404";"Guaratinguetá (SP)";"8343080,6"
"3518503";"Guareí (SP)";"331671,4"
"3518602";"Guariba (SP)";"1312651,5"
"3518701";"Guarujá (SP)";"11474578,5"
"3518800";"Guarulhos (SP)";"86373709,5"
"3518859";"Guatapará (SP)";"227822,0"
"3518909";"Guzolândia (SP)";"97181,3"
"3519006";"Herculândia (SP)";"420580,4"
"3519055";"Holambra (SP)";"1518913,1"
"3519071";"Hortolândia (SP)";"21420797,3"
"3519105";"Iacanga (SP)";"843177,4"
"3519204";"Iacri (SP)";"288024,6"
"3519253";"Iaras (SP)";"185127,6"
"3519303";"Ibaté (SP)";"1231163,0"
"3519402";"Ibirá (SP)";"342388,8"
"3519501";"Ibirarema (SP)";"281211,4"
"3519600";"Ibitinga (SP)";"1961941,4"
"3519709";"Ibiúna (SP)";"2676376,8"
"3519808";"Icém (SP)";"236126,2"
"3519907";"Iepê (SP)";"476847,1"
"3520004";"Igaraçu do Tietê (SP)";"416079,1"
"3520103";"Igarapava (SP)";"1592921,3"
"3520202";"Igaratá (SP)";"310646,9"
"3520301";"Iguape (SP)";"2376543,2"
"3520400";"Ilhabela (SP)";"24913501,4"
"3520426";"Ilha Comprida (SP)";"2303081,8"
"3520442";"Ilha Solteira (SP)";"768553,4"
"3520509";"Indaiatuba (SP)";"26940477,5"
"3520608";"Indiana (SP)";"90275,0"
"3520707";"Indiaporã (SP)";"121298,1"
"3520806";"Inúbia Paulista (SP)";"160509,0"
"3520905";"Ipaussu (SP)";"583771,3"
"3521002";"Iperó (SP)";"1140856,5"
"3521101";"Ipeúna (SP)";"985603,8"
"3521150";"Ipiguá (SP)";"146481,5"
"3521200";"Iporanga (SP)";"65472,7"
"3521309";"Ipuã (SP)";"506912,3"
"3521408";"Iracemápolis (SP)";"2118043,5"
"3521507";"Irapuã (SP)";"199585,6"
"3521606";"Irapuru (SP)";"116246,8"
"3521705";"Itaberá (SP)";"1204811,3"
"3521804";"Itaí (SP)";"997076,9"
"3521903";"Itajobi (SP)";"1040974,9"
"3522000";"Itaju (SP)";"338466,4"
"3522109";"Itanhaém (SP)";"2611455,5"
"3522158";"Itaoca (SP)";"56550,8"
"3522208";"Itapecerica da Serra (SP)";"5275802,3"
"3522307";"Itapetininga (SP)";"7249598,9"
"3522406";"Itapeva (SP)";"4196751,2"
"3522505";"Itapevi (SP)";"15017261,1"
"3522604";"Itapira (SP)";"5497230,4"
"3522653";"Itapirapuã Paulista (SP)";"63289,9"
"3522703";"Itápolis (SP)";"1973005,8"
"3522802";"Itaporanga (SP)";"367401,0"
"3522901";"Itapuí (SP)";"1235795,3"
"3523008";"Itapura (SP)";"136395,1"
"3523107";"Itaquaquecetuba (SP)";"10755651,3"
"3523206";"Itararé (SP)";"1304342,6"
"3523305";"Itariri (SP)";"327125,6"
"3523404";"Itatiba (SP)";"9032760,7"
"3523503";"Itatinga (SP)";"432050,0"
"3523602";"Itirapina (SP)";"1735171,4"
"3523701";"Itirapuã (SP)";"188762,8"
"3523800";"Itobi (SP)";"250848,4"
"3523909";"Itu (SP)";"11782988,6"
"3524006";"Itupeva (SP)";"9479462,4"
"3524105";"Ituverava (SP)";"2208547,3"
"3524204";"Jaborandi (SP)";"174902,4"
"3524303";"Jaboticabal (SP)";"3877101,8"
"3524402";"Jacareí (SP)";"17761834,8"
"3524501";"Jaci (SP)";"713599,5"
"3524600";"Jacupiranga (SP)";"579594,6"
"3524709";"Jaguariúna (SP)";"13930315,2"
"3524808";"Jales (SP)";"2384962,2"
"3524907";"Jambeiro (SP)";"369698,3"
"3525003";"Jandira (SP)";"5752533,0"
"3525102";"Jardinópolis (SP)";"1933190,2"
"3525201";"Jarinu (SP)";"3245903,1"
"3525300";"Jaú (SP)";"6248399,6"
"3525409";"Jeriquara (SP)";"153123,8"
"3525508";"Joanópolis (SP)";"285354,4"
"3525607";"João Ramalho (SP)";"119071,3"
"3525706";"José Bonifácio (SP)";"1642066,8"
"3525805";"Júlio Mesquita (SP)";"67851,5"
"3525854";"Jumirim (SP)";"237904,9"
"3525904";"Jundiaí (SP)";"63835906,8"
"3526001";"Junqueirópolis (SP)";"878755,6"
"3526100";"Juquiá (SP)";"379655,2"
"3526209";"Juquitiba (SP)";"623225,8"
"3526308";"Lagoinha (SP)";"83001,5"
"3526407";"Laranjal Paulista (SP)";"1522677,9"
"3526506";"Lavínia (SP)";"180410,8"
