 Óbitos por causas evitáveis de 5 a 74 anos - São Paulo
Óbitos p/Residênc por Município
Período:2020
"Município";"Óbitos_p/Residênc"
"352480 JALES";266
"352490 JAMBEIRO";24
"352500 JANDIRA";449
"352510 JARDINOPOLIS";180
"352520 JARINU";173
"352530 JAU";596
"352540 JERIQUARA";16
"352550 JOANOPOLIS";63
"352560 JOAO RAMALHO";14
"352570 JOSE BONIFACIO";143
"352580 JULIO MESQUITA";21
"352585 JUMIRIM";7
"352590 JUNDIAI";1660
"352600 JUNQUEIROPOLIS";98
"352610 JUQUIA";97
"352620 JUQUITIBA";148
"352630 LAGOINHA";17
"352640 LARANJAL PAULISTA";118
"352650 LAVINIA";32
"352660 LAVRINHAS";26
"352670 LEME";464
"352680 LENCOIS PAULISTA";273
"352690 LIMEIRA";1365
"352700 LINDOIA";25
"352710 LINS";381
"352720 LORENA";408
"352725 LOURDES";14
"352730 LOUVEIRA";152
"352740 LUCELIA";113
"352750 LUCIANOPOLIS";14
"352760 LUIS ANTONIO";48
"352770 LUIZIANIA";16
"352780 LUPERCIO";11
"352790 LUTECIA";18
"352800 MACATUBA";76
"352810 MACAUBAL";27
"352820 MACEDONIA";25
"352830 MAGDA";12
"352840 MAIRINQUE";226
"352850 MAIRIPORA";392
"352860 MANDURI";49
"352870 MARABA PAULISTA";23
"352880 MARACAI";61
"352885 MARAPOAMA";18
"352890 MARIAPOLIS";12
"352900 MARILIA";937
"352910 MARINOPOLIS";13
"352920 MARTINOPOLIS";134
"352930 MATAO";318
"352940 MAUA";1886
"352950 MENDONCA";30
"352960 MERIDIANO";15
"352965 MESOPOLIS";5
"352970 MIGUELOPOLIS";114
"352980 MINEIROS DO TIETE";72
"352990 MIRACATU";100
"353000 MIRA ESTRELA";14
"353010 MIRANDOPOLIS";100
"353020 MIRANTE DO PARANAPANEMA";71
"353030 MIRASSOL";239
"353040 MIRASSOLANDIA";21
"353050 MOCOCA";327
"353060 MOGI DAS CRUZES";2050
"353070 MOGI GUACU";694
"353080 MOGI MIRIM";439
"353090 MOMBUCA";11
"353100 MONCOES";8
"353110 MONGAGUA";388
"353120 MONTE ALEGRE DO SUL";27
"353130 MONTE ALTO";206
"353140 MONTE APRAZIVEL";98
"353150 MONTE AZUL PAULISTA";68
"353160 MONTE CASTELO";22
"353170 MONTEIRO LOBATO";11
"353180 MONTE MOR";251
"353190 MORRO AGUDO";154
"353200 MORUNGABA";43
"353205 MOTUCA";17
"353210 MURUTINGA DO SUL";14
"353215 NANTES";16
"353220 NARANDIBA";24
"353230 NATIVIDADE DA SERRA";27
"353240 NAZARE PAULISTA";75
"353250 NEVES PAULISTA";42
"353260 NHANDEARA";45
"353270 NIPOA";22
"353280 NOVA ALIANCA";33
"353282 NOVA CAMPINA";45
"353284 NOVA CANAA PAULISTA";13
"353286 NOVA CASTILHO";9
"353290 NOVA EUROPA";36
"353300 NOVA GRANADA";101
"353310 NOVA GUATAPORANGA";14
"353320 NOVA INDEPENDENCIA";21
"353325 NOVAIS";18
"353330 NOVA LUZITANIA";11
"353340 NOVA ODESSA";249
"353350 NOVO HORIZONTE";217
"353360 NUPORANGA";42
"353370 OCAUCU";15
"353380 OLEO";8
"353390 OLIMPIA";263
"353400 ONDA VERDE";18
"353410 ORIENTE";29
"353420 ORINDIUVA";27
"353430 ORLANDIA";151
"353440 OSASCO";3316
"353450 OSCAR BRESSANE";13
"353460 OSVALDO CRUZ";145
"353470 OURINHOS";490
"353475 OUROESTE";40
"353480 OURO VERDE";40
"353490 PACAEMBU";64
"353500 PALESTINA";34
"353510 PALMARES PAULISTA";55
"353520 PALMEIRA D'OESTE";54
"353530 PALMITAL";114
"353540 PANORAMA";74
"353550 PARAGUACU PAULISTA";192
"353560 PARAIBUNA";74
"353570 PARAISO";32
"353580 PARANAPANEMA";89
"353590 PARANAPUA";22
"353600 PARAPUA";55
"353610 PARDINHO";33
"353620 PARIQUERA-ACU";94
"353625 PARISI";15
"353630 PATROCINIO PAULISTA";55
"353640 PAULICEIA";31
"353650 PAULINIA";354
"353657 PAULISTANIA";7
"353660 PAULO DE FARIA";42
"353670 PEDERNEIRAS";182
"353680 PEDRA BELA";19
"353690 PEDRANOPOLIS";21
"353700 PEDREGULHO";78
"353710 PEDREIRA";181
"353715 PEDRINHAS PAULISTA";10
"353720 PEDRO DE TOLEDO";52
"353730 PENAPOLIS";271
"353740 PEREIRA BARRETO";120
"353750 PEREIRAS";32
"353760 PERUIBE";403
"353770 PIACATU";37
"353780 PIEDADE";265
"353790 PILAR DO SUL";108
"353800 PINDAMONHANGABA";694
"353810 PINDORAMA";59
"353820 PINHALZINHO";51
"353830 PIQUEROBI";12
"353850 PIQUETE";75
"353860 PIRACAIA";121
"353870 PIRACICABA";1654
"353880 PIRAJU";135
"353890 PIRAJUI";153
"353900 PIRANGI";62
"353910 PIRAPORA DO BOM JESUS";76
"353920 PIRAPOZINHO";108
"353930 PIRASSUNUNGA";310
"353940 PIRATININGA";64
"353950 PITANGUEIRAS";164
"353960 PLANALTO";25
"353970 PLATINA";19
"353980 POA";550
"353990 POLONI";23
"354000 POMPEIA";78
"354010 PONGAI";21
"354020 PONTAL";167
"354025 PONTALINDA";15
"354030 PONTES GESTAL";12
"354040 POPULINA";28
"354050 PORANGABA";45
"354060 PORTO FELIZ";214
"354070 PORTO FERREIRA";223
"354075 POTIM";96
"354080 POTIRENDABA";76
"354085 PRACINHA";9
"354090 PRADOPOLIS";77
"354100 PRAIA GRANDE";1811
"354105 PRATANIA";24
"354110 PRESIDENTE ALVES";14
"354120 PRESIDENTE BERNARDES";64
"354130 PRESIDENTE EPITACIO";207
"354140 PRESIDENTE PRUDENTE";934
"354150 PRESIDENTE VENCESLAU";163
"354160 PROMISSAO";184
"354165 QUADRA";17
"354170 QUATA";40
"354180 QUEIROZ";14
"354190 QUELUZ";51
"354200 QUINTANA";31
"354210 RAFARD";34
"354220 RANCHARIA";126
"354230 REDENCAO DA SERRA";29
"354240 REGENTE FEIJO";85
"354250 REGINOPOLIS";27
"354260 REGISTRO";230
"354270 RESTINGA";28
"354280 RIBEIRA";17
"354290 RIBEIRAO BONITO";43
"354300 RIBEIRAO BRANCO";98
"354310 RIBEIRAO CORRENTE";10
"354320 RIBEIRAO DO SUL";24
"354323 RIBEIRAO DOS INDIOS";16
"354325 RIBEIRAO GRANDE";35
"354330 RIBEIRAO PIRES";522
"354340 RIBEIRAO PRETO";2889
"354350 RIVERSUL";29
"354360 RIFAINA";18
"354370 RINCAO";44
"354380 RINOPOLIS";30
"354390 RIO CLARO";900
"354400 RIO DAS PEDRAS";129
"354410 RIO GRANDE DA SERRA";188
"354420 RIOLANDIA";38
"354425 ROSANA";85
"354430 ROSEIRA";45
"354440 RUBIACEA";10
"354450 RUBINEIA";21
"354460 SABINO";47
"354470 SAGRES";9
"354480 SALES";34
"354490 SALES OLIVEIRA";47
"354500 SALESOPOLIS";81
"354510 SALMOURAO";27
"354515 SALTINHO";26
"354520 SALTO";492
"354530 SALTO DE PIRAPORA";172
"354540 SALTO GRANDE";60
"354550 SANDOVALINA";24
"354560 SANTA ADELIA";61
"354570 SANTA ALBERTINA";27
"354580 SANTA BARBARA D'OESTE";843
"354600 SANTA BRANCA";70
"354610 SANTA CLARA D'OESTE";10
"354620 SANTA CRUZ DA CONCEICAO";14
"354625 SANTA CRUZ DA ESPERANCA";5
"354630 SANTA CRUZ DAS PALMEIRAS";141
"354640 SANTA CRUZ DO RIO PARDO";189
"354650 SANTA ERNESTINA";22
"354660 SANTA FE DO SUL";190
"354670 SANTA GERTRUDES";86
"354680 SANTA ISABEL";268
"354690 SANTA LUCIA";25
"354700 SANTA MARIA DA SERRA";21
"354710 SANTA MERCEDES";12
"354720 SANTANA DA PONTE PENSA";7
"354730 SANTANA DE PARNAIBA";477
"354740 SANTA RITA D'OESTE";16
"354750 SANTA RITA DO PASSA QUATRO";104
"354760 SANTA ROSA DE VITERBO";108
"354765 SANTA SALETE";12
"354770 SANTO ANASTACIO";115
"354780 SANTO ANDRE";3292
"354790 SANTO ANTONIO DA ALEGRIA";37
"354800 SANTO ANTONIO DE POSSE";94
"354805 SANTO ANTONIO DO ARACANGUA";48
"354810 SANTO ANTONIO DO JARDIM";32
"354820 SANTO ANTONIO DO PINHAL";29
"354830 SANTO EXPEDITO";9
"354840 SANTOPOLIS DO AGUAPEI";30
"354850 SANTOS";2201
"354860 SAO BENTO DO SAPUCAI";56
"354870 SAO BERNARDO DO CAMPO";3261
"354880 SAO CAETANO DO SUL";705
"354890 SAO CARLOS";910
"354900 SAO FRANCISCO";16
"354910 SAO JOAO DA BOA VISTA";409
"354920 SAO JOAO DAS DUAS PONTES";13
"354925 SAO JOAO DE IRACEMA";13
"354930 SAO JOAO DO PAU D'ALHO";5
"354940 SAO JOAQUIM DA BARRA";213
"354950 SAO JOSE DA BELA VISTA";30
"354960 SAO JOSE DO BARREIRO";20
"354970 SAO JOSE DO RIO PARDO";248
"354980 SAO JOSE DO RIO PRETO";2281
"354990 SAO JOSE DOS CAMPOS";2682
"354995 SAO LOURENCO DA SERRA";67
"355000 SAO LUIS DO PARAITINGA";52
"355010 SAO MANUEL";176
"355020 SAO MIGUEL ARCANJO";127
"355030 SAO PAULO";50195
"355040 SAO PEDRO";146
"355050 SAO PEDRO DO TURVO";27
"355060 SAO ROQUE";353
"355070 SAO SEBASTIAO";277
"355080 SAO SEBASTIAO DA GRAMA";59
"355090 SAO SIMAO";78
"355100 SAO VICENTE";2004
"355110 SARAPUI";45
"355120 SARUTAIA";29
"355130 SEBASTIANOPOLIS DO SUL";15
"355140 SERRA AZUL";51
"355150 SERRANA";192
"355160 SERRA NEGRA";135
"355170 SERTAOZINHO";544
"355180 SETE BARRAS";61
"355190 SEVERINIA";92
"355200 SILVEIRAS";21
"355210 SOCORRO";178
"355220 SOROCABA";2899
"355230 SUD MENNUCCI";36
"355240 SUMARE";1135
"355250 SUZANO";1402
"355255 SUZANAPOLIS";22
"355260 TABAPUA";42
"355270 TABATINGA";82
"355280 TABOAO DA SERRA";1298
"355290 TACIBA";19
"355300 TAGUAI";57
"355310 TAIACU";30
"355320 TAIUVA";27
"355330 TAMBAU";112
"355340 TANABI";140
"355350 TAPIRAI";31
"355360 TAPIRATIBA";52
"355365 TAQUARAL";9
"355370 TAQUARITINGA";280
"355380 TAQUARITUBA";130
"355385 TAQUARIVAI";22
"355390 TARABAI";31
"355395 TARUMA";58
"355400 TATUI";559
"355410 TAUBATE";1273
"355420 TEJUPA";21
"355430 TEODORO SAMPAIO";88
"355440 TERRA ROXA";44
"355450 TIETE";171
"355460 TIMBURI";14
"355465 TORRE DE PEDRA";13
"355470 TORRINHA";50
"355475 TRABIJU";5
"355480 TREMEMBE";162
"355490 TRES FRONTEIRAS";29
"355495 TUIUTI";31
"355500 TUPA";314
"355510 TUPI PAULISTA";63
"355520 TURIUBA";11
"355530 TURMALINA";9
"355535 UBARANA";34
"355540 UBATUBA";375
"355550 UBIRAJARA";16
"355560 UCHOA";54
"355570 UNIAO PAULISTA";6
"355580 URANIA";46
"355590 URU";7
"355600 URUPES";50
"355610 VALENTIM GENTIL";51
"355620 VALINHOS";447
"355630 VALPARAISO";124
"355635 VARGEM";37
"355640 VARGEM GRANDE DO SUL";175
"355645 VARGEM GRANDE PAULISTA";198
"355650 VARZEA PAULISTA";447
"355660 VERA CRUZ";44
"355670 VINHEDO";282
"355680 VIRADOURO";77
"355690 VISTA ALEGRE DO ALTO";17
"355695 VITORIA BRASIL";3
"355700 VOTORANTIM";549
"355710 VOTUPORANGA";406
"355715 ZACARIAS";11
"355720 CHAVANTES";50
"355730 ESTIVA GERBI";48
"Total";195797
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
