 Óbitos por causas evitáveis de 5 a 74 anos - Piauí
Óbitos p/Residênc por Município
Período:2020
"Município";"Óbitos_p/Residênc"
"220670 NAZARE DO PIAUI";27
"220672 NAZARIA";39
"220675 NOSSA SENHORA DE NAZARE";25
"220680 NOSSA SENHORA DOS REMEDIOS";29
"220690 NOVO ORIENTE DO PIAUI";31
"220695 NOVO SANTO ANTONIO";14
"220700 OEIRAS";156
"220710 OLHO D'AGUA DO PIAUI";8
"220720 PADRE MARCOS";36
"220730 PAES LANDIM";14
"220735 PAJEU DO PIAUI";13
"220740 PALMEIRA DO PIAUI";11
"220750 PALMEIRAIS";62
"220755 PAQUETA";14
"220760 PARNAGUA";33
"220770 PARNAIBA";684
"220775 PASSAGEM FRANCA DO PIAUI";17
"220777 PATOS DO PIAUI";24
"220779 PAU D'ARCO DO PIAUI";18
"220780 PAULISTANA";92
"220785 PAVUSSU";8
"220790 PEDRO II";133
"220793 PEDRO LAURENTINO";4
"220795 NOVA SANTA RITA";9
"220800 PICOS";357
"220810 PIMENTEIRAS";37
"220820 PIO IX";54
"220830 PIRACURUCA";119
"220840 PIRIPIRI";260
"220850 PORTO";53
"220855 PORTO ALEGRE DO PIAUI";10
"220860 PRATA DO PIAUI";13
"220865 QUEIMADA NOVA";30
"220870 REDENCAO DO GURGUEIA";34
"220880 REGENERACAO";80
"220885 RIACHO FRIO";8
"220887 RIBEIRA DO PIAUI";12
"220890 RIBEIRO GONCALVES";20
"220900 RIO GRANDE DO PIAUI";21
"220910 SANTA CRUZ DO PIAUI";32
"220915 SANTA CRUZ DOS MILAGRES";8
"220920 SANTA FILOMENA";22
"220930 SANTA LUZ";14
"220935 SANTANA DO PIAUI";27
"220937 SANTA ROSA DO PIAUI";16
"220940 SANTO ANTONIO DE LISBOA";26
"220945 SANTO ANTONIO DOS MILAGRES";7
"220950 SANTO INACIO DO PIAUI";14
"220955 SAO BRAZ DO PIAUI";20
"220960 SAO FELIX DO PIAUI";11
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";30
"220970 SAO FRANCISCO DO PIAUI";25
"220975 SAO GONCALO DO GURGUEIA";11
"220980 SAO GONCALO DO PIAUI";18
"220985 SAO JOAO DA CANABRAVA";24
"220987 SAO JOAO DA FRONTEIRA";12
"220990 SAO JOAO DA SERRA";26
"220995 SAO JOAO DA VARJOTA";13
"220997 SAO JOAO DO ARRAIAL";32
"221000 SAO JOAO DO PIAUI";92
"221005 SAO JOSE DO DIVINO";23
"221010 SAO JOSE DO PEIXE";15
"221020 SAO JOSE DO PIAUI";35
"221030 SAO JULIAO";31
"221035 SAO LOURENCO DO PIAUI";14
"221037 SAO LUIS DO PIAUI";14
"221038 SAO MIGUEL DA BAIXA GRANDE";9
"221039 SAO MIGUEL DO FIDALGO";12
"221040 SAO MIGUEL DO TAPUIO";64
"221050 SAO PEDRO DO PIAUI";44
"221060 SAO RAIMUNDO NONATO";143
"221062 SEBASTIAO BARROS";14
"221063 SEBASTIAO LEAL";11
"221065 SIGEFREDO PACHECO";38
"221070 SIMOES";47
"221080 SIMPLICIO MENDES";43
"221090 SOCORRO DO PIAUI";17
"221093 SUSSUAPARA";26
"221095 TAMBORIL DO PIAUI";10
"221097 TANQUE DO PIAUI";12
"221100 TERESINA";3614
"221110 UNIAO";151
"221120 URUCUI";108
"221130 VALENCA DO PIAUI";93
"221135 VARZEA BRANCA";17
"221140 VARZEA GRANDE";16
"221150 VERA MENDES";10
"221160 VILA NOVA DO PIAUI";17
"221170 WALL FERRAZ";10
"Total";12650
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
