"Tabela 5938 - Produto interno bruto a preços correntes, impostos, líquidos de subsídios, sobre produtos a preços correntes e valor adicionado bruto a preços correntes total e por atividade econômica, e respectivas participações - Referência 2010"
"Variável - Produto Interno Bruto a preços correntes (Mil Reais)"
"Cód.";"Município";"Ano"
"3158607";"Santana do Deserto (MG)";"45014,9"
"3158706";"Santana do Garambéu (MG)";"35338,6"
"3158805";"Santana do Jacaré (MG)";"95745,9"
"3158904";"Santana do Manhuaçu (MG)";"141217,2"
"3158953";"Santana do Paraíso (MG)";"776560,7"
"3159001";"Santana do Riacho (MG)";"88587,0"
"3159100";"Santana dos Montes (MG)";"45265,2"
"3159209";"Santa Rita de Caldas (MG)";"184449,3"
"3159308";"Santa Rita de Jacutinga (MG)";"66966,7"
"3159357";"Santa Rita de Minas (MG)";"125107,9"
"3159407";"Santa Rita de Ibitipoca (MG)";"63896,8"
"3159506";"Santa Rita do Itueto (MG)";"122552,3"
"3159605";"Santa Rita do Sapucaí (MG)";"1661193,5"
"3159704";"Santa Rosa da Serra (MG)";"74372,6"
"3159803";"Santa Vitória (MG)";"696629,6"
"3159902";"Santo Antônio do Amparo (MG)";"319509,3"
"3160009";"Santo Antônio do Aventureiro (MG)";"55501,0"
"3160108";"Santo Antônio do Grama (MG)";"79300,4"
"3160207";"Santo Antônio do Itambé (MG)";"43431,3"
"3160306";"Santo Antônio do Jacinto (MG)";"101057,1"
"3160405";"Santo Antônio do Monte (MG)";"697204,7"
"3160454";"Santo Antônio do Retiro (MG)";"61758,2"
"3160504";"Santo Antônio do Rio Abaixo (MG)";"27925,4"
"3160603";"Santo Hipólito (MG)";"43857,4"
"3160702";"Santos Dumont (MG)";"1024558,8"
"3160801";"São Bento Abade (MG)";"77931,9"
"3160900";"São Brás do Suaçuí (MG)";"68633,1"
"3160959";"São Domingos das Dores (MG)";"79085,5"
"3161007";"São Domingos do Prata (MG)";"285742,1"
"3161056";"São Félix de Minas (MG)";"43042,6"
"3161106";"São Francisco (MG)";"585507,9"
"3161205";"São Francisco de Paula (MG)";"109886,7"
"3161304";"São Francisco de Sales (MG)";"156255,6"
"3161403";"São Francisco do Glória (MG)";"67104,3"
"3161502";"São Geraldo (MG)";"241930,7"
"3161601";"São Geraldo da Piedade (MG)";"40171,0"
"3161650";"São Geraldo do Baixio (MG)";"48079,6"
"3161700";"São Gonçalo do Abaeté (MG)";"258376,6"
"3161809";"São Gonçalo do Pará (MG)";"226222,9"
"3161908";"São Gonçalo do Rio Abaixo (MG)";"2479386,1"
"3162005";"São Gonçalo do Sapucaí (MG)";"776436,0"
"3162104";"São Gotardo (MG)";"981281,5"
"3162203";"São João Batista do Glória (MG)";"200680,9"
"3162252";"São João da Lagoa (MG)";"54768,1"
"3162302";"São João da Mata (MG)";"50192,8"
"3162401";"São João da Ponte (MG)";"255399,9"
"3162450";"São João das Missões (MG)";"90109,8"
"3162500";"São João del Rei (MG)";"2501647,0"
"3162559";"São João do Manhuaçu (MG)";"151480,0"
"3162575";"São João do Manteninha (MG)";"73040,6"
"3162609";"São João do Oriente (MG)";"100701,5"
"3162658";"São João do Pacuí (MG)";"40110,3"
"3162708";"São João do Paraíso (MG)";"252421,6"
"3162807";"São João Evangelista (MG)";"219564,8"
"3162906";"São João Nepomuceno (MG)";"430419,3"
"3162922";"São Joaquim de Bicas (MG)";"707660,7"
"3162948";"São José da Barra (MG)";"810222,1"
"3162955";"São José da Lapa (MG)";"562068,0"
"3163003";"São José da Safira (MG)";"40231,8"
"3163102";"São José da Varginha (MG)";"107172,1"
"3163201";"São José do Alegre (MG)";"52144,0"
"3163300";"São José do Divino (MG)";"45629,8"
"3163409";"São José do Goiabal (MG)";"61138,1"
"3163508";"São José do Jacuri (MG)";"95934,4"
"3163607";"São José do Mantimento (MG)";"39589,9"
"3163706";"São Lourenço (MG)";"1042079,4"
"3163805";"São Miguel do Anta (MG)";"94633,9"
"3163904";"São Pedro da União (MG)";"109580,5"
"3164001";"São Pedro dos Ferros (MG)";"123287,0"
"3164100";"São Pedro do Suaçuí (MG)";"78551,9"
"3164209";"São Romão (MG)";"168415,3"
"3164308";"São Roque de Minas (MG)";"277700,6"
"3164407";"São Sebastião da Bela Vista (MG)";"392968,3"
"3164431";"São Sebastião da Vargem Alegre (MG)";"53080,6"
"3164472";"São Sebastião do Anta (MG)";"82500,6"
"3164506";"São Sebastião do Maranhão (MG)";"92966,7"
"3164605";"São Sebastião do Oeste (MG)";"599486,6"
"3164704";"São Sebastião do Paraíso (MG)";"2065230,1"
"3164803";"São Sebastião do Rio Preto (MG)";"23465,3"
"3164902";"São Sebastião do Rio Verde (MG)";"34641,0"
"3165008";"São Tiago (MG)";"206643,5"
"3165107";"São Tomás de Aquino (MG)";"166100,4"
"3165206";"São Tomé das Letras (MG)";"113303,9"
"3165305";"São Vicente de Minas (MG)";"182084,5"
"3165404";"Sapucaí-Mirim (MG)";"107142,1"
"3165503";"Sardoá (MG)";"64112,4"
"3165537";"Sarzedo (MG)";"1168334,3"
"3165552";"Setubinha (MG)";"103596,6"
"3165560";"Sem-Peixe (MG)";"33588,5"
"3165578";"Senador Amaral (MG)";"76852,0"
"3165602";"Senador Cortes (MG)";"34997,7"
"3165701";"Senador Firmino (MG)";"100333,8"
"3165800";"Senador José Bento (MG)";"28497,5"
"3165909";"Senador Modestino Gonçalves (MG)";"86611,1"
"3166006";"Senhora de Oliveira (MG)";"74933,3"
"3166105";"Senhora do Porto (MG)";"40529,7"
"3166204";"Senhora dos Remédios (MG)";"101627,6"
"3166303";"Sericita (MG)";"113535,7"
"3166402";"Seritinga (MG)";"42555,5"
"3166501";"Serra Azul de Minas (MG)";"38465,1"
"3166600";"Serra da Saudade (MG)";"21061,0"
"3166709";"Serra dos Aimorés (MG)";"81468,3"
"3166808";"Serra do Salitre (MG)";"608669,9"
"3166907";"Serrania (MG)";"143681,3"
"3166956";"Serranópolis de Minas (MG)";"40327,4"
"3167004";"Serranos (MG)";"32722,0"
"3167103";"Serro (MG)";"271979,9"
"3167202";"Sete Lagoas (MG)";"9248446,8"
"3167301";"Silveirânia (MG)";"32325,9"
"3167400";"Silvianópolis (MG)";"133050,6"
"3167509";"Simão Pereira (MG)";"103526,5"
"3167608";"Simonésia (MG)";"246231,6"
"3167707";"Sobrália (MG)";"61277,5"
"3167806";"Soledade de Minas (MG)";"73385,8"
"3167905";"Tabuleiro (MG)";"62830,8"
"3168002";"Taiobeiras (MG)";"505209,2"
"3168051";"Taparuba (MG)";"44203,8"
"3168101";"Tapira (MG)";"594040,2"
"3168200";"Tapiraí (MG)";"48844,1"
"3168309";"Taquaraçu de Minas (MG)";"58853,2"
"3168408";"Tarumirim (MG)";"166831,8"
"3168507";"Teixeiras (MG)";"161598,4"
"3168606";"Teófilo Otoni (MG)";"2801013,9"
"3168705";"Timóteo (MG)";"3640302,2"
"3168804";"Tiradentes (MG)";"167492,6"
"3168903";"Tiros (MG)";"291102,9"
"3169000";"Tocantins (MG)";"307344,8"
"3169059";"Tocos do Moji (MG)";"61322,2"
"3169109";"Toledo (MG)";"82532,8"
"3169208";"Tombos (MG)";"113863,8"
"3169307";"Três Corações (MG)";"2609743,2"
"3169356";"Três Marias (MG)";"2956211,7"
"3169406";"Três Pontas (MG)";"1558236,3"
"3169505";"Tumiritinga (MG)";"71845,1"
"3169604";"Tupaciguara (MG)";"851445,5"
"3169703";"Turmalina (MG)";"422268,6"
"3169802";"Turvolândia (MG)";"114648,5"
"3169901";"Ubá (MG)";"3298220,8"
"3170008";"Ubaí (MG)";"105017,7"
"3170057";"Ubaporanga (MG)";"152350,2"
"3170107";"Uberaba (MG)";"17194823,8"
"3170206";"Uberlândia (MG)";"37635137,6"
"3170305";"Umburatiba (MG)";"48386,2"
"3170404";"Unaí (MG)";"3322128,5"
"3170438";"União de Minas (MG)";"116558,3"
"3170479";"Uruana de Minas (MG)";"66850,5"
"3170503";"Urucânia (MG)";"241628,5"
"3170529";"Urucuia (MG)";"154583,4"
"3170578";"Vargem Alegre (MG)";"68584,1"
"3170602";"Vargem Bonita (MG)";"61296,5"
"3170651";"Vargem Grande do Rio Pardo (MG)";"59070,5"
"3170701";"Varginha (MG)";"6255874,4"
"3170750";"Varjão de Minas (MG)";"207830,0"
"3170800";"Várzea da Palma (MG)";"877255,4"
"3170909";"Varzelândia (MG)";"174078,9"
"3171006";"Vazante (MG)";"889181,2"
"3171030";"Verdelândia (MG)";"94911,0"
"3171071";"Veredinha (MG)";"121108,7"
"3171105";"Veríssimo (MG)";"130690,6"
"3171154";"Vermelho Novo (MG)";"51197,9"
"3171204";"Vespasiano (MG)";"2708273,7"
"3171303";"Viçosa (MG)";"1784058,6"
"3171402";"Vieiras (MG)";"47737,2"
"3171501";"Mathias Lobato (MG)";"42200,8"
"3171600";"Virgem da Lapa (MG)";"124047,1"
"3171709";"Virgínia (MG)";"160111,3"
"3171808";"Virginópolis (MG)";"162866,9"
"3171907";"Virgolândia (MG)";"54960,4"
"3172004";"Visconde do Rio Branco (MG)";"1300482,0"
"3172103";"Volta Grande (MG)";"126463,7"
"3172202";"Wenceslau Braz (MG)";"30589,8"
"3200102";"Afonso Cláudio (ES)";"500669,5"
"3200136";"Águia Branca (ES)";"192815,2"
"3200169";"Água Doce do Norte (ES)";"166304,5"
"3200201";"Alegre (ES)";"505303,6"
"3200300";"Alfredo Chaves (ES)";"377864,3"
"3200359";"Alto Rio Novo (ES)";"97402,0"
"3200409";"Anchieta (ES)";"1034592,5"
"3200508";"Apiacá (ES)";"104402,5"
"3200607";"Aracruz (ES)";"4517140,0"
"3200706";"Atílio Vivácqua (ES)";"341651,0"
"3200805";"Baixo Guandu (ES)";"865833,5"
"3200904";"Barra de São Francisco (ES)";"1001277,3"
"3201001";"Boa Esperança (ES)";"228940,7"
"3201100";"Bom Jesus do Norte (ES)";"183195,9"
"3201159";"Brejetuba (ES)";"261372,8"
"3201209";"Cachoeiro de Itapemirim (ES)";"5309289,7"
"3201308";"Cariacica (ES)";"10218218,9"
"3201407";"Castelo (ES)";"1094824,9"
"3201506";"Colatina (ES)";"3789364,6"
"3201605";"Conceição da Barra (ES)";"514237,2"
"3201704";"Conceição do Castelo (ES)";"241926,3"
"3201803";"Divino de São Lourenço (ES)";"69001,5"
"3201902";"Domingos Martins (ES)";"845454,2"
"3202009";"Dores do Rio Preto (ES)";"164815,1"
"3202108";"Ecoporanga (ES)";"362681,3"
"3202207";"Fundão (ES)";"403181,0"
"3202256";"Governador Lindenberg (ES)";"251387,4"
"3202306";"Guaçuí (ES)";"562724,4"
"3202405";"Guarapari (ES)";"2318219,9"
"3202454";"Ibatiba (ES)";"376018,3"
"3202504";"Ibiraçu (ES)";"270287,8"
"3202553";"Ibitirama (ES)";"156069,4"
"3202603";"Iconha (ES)";"303160,9"
"3202652";"Irupi (ES)";"258963,0"
"3202702";"Itaguaçu (ES)";"276876,4"
"3202801";"Itapemirim (ES)";"3245185,3"
"3202900";"Itarana (ES)";"217400,1"
"3203007";"Iúna (ES)";"532310,0"
"3203056";"Jaguaré (ES)";"651595,7"
"3203106";"Jerônimo Monteiro (ES)";"149316,3"
"3203130";"João Neiva (ES)";"380487,7"
"3203163";"Laranja da Terra (ES)";"155926,4"
"3203205";"Linhares (ES)";"6782342,9"
"3203304";"Mantenópolis (ES)";"170025,9"
"3203320";"Marataízes (ES)";"3622341,0"
"3203346";"Marechal Floriano (ES)";"494397,5"
"3203353";"Marilândia (ES)";"227809,0"
"3203403";"Mimoso do Sul (ES)";"490603,9"
"3203502";"Montanha (ES)";"368401,5"
"3203601";"Mucurici (ES)";"87652,6"
"3203700";"Muniz Freire (ES)";"344373,7"
"3203809";"Muqui (ES)";"203238,3"
"3203908";"Nova Venécia (ES)";"1208706,1"
"3204005";"Pancas (ES)";"280182,2"
"3204054";"Pedro Canário (ES)";"348014,4"
"3204104";"Pinheiros (ES)";"693596,0"
"3204203";"Piúma (ES)";"580058,3"
"3204252";"Ponto Belo (ES)";"94034,9"
"3204302";"Presidente Kennedy (ES)";"3514090,3"
"3204351";"Rio Bananal (ES)";"437063,8"
"3204401";"Rio Novo do Sul (ES)";"206962,8"
"3204500";"Santa Leopoldina (ES)";"281296,4"
"3204559";"Santa Maria de Jetibá (ES)";"1519634,2"
"3204609";"Santa Teresa (ES)";"495963,1"
"3204658";"São Domingos do Norte (ES)";"258286,8"
"3204708";"São Gabriel da Palha (ES)";"682742,9"
"3204807";"São José do Calçado (ES)";"173467,9"
"3204906";"São Mateus (ES)";"2576180,7"
"3204955";"São Roque do Canaã (ES)";"208788,0"
"3205002";"Serra (ES)";"24941901,7"
"3205010";"Sooretama (ES)";"544508,7"
"3205036";"Vargem Alta (ES)";"370201,0"
"3205069";"Venda Nova do Imigrante (ES)";"642358,2"
"3205101";"Viana (ES)";"3517814,1"
"3205150";"Vila Pavão (ES)";"150796,6"
"3205176";"Vila Valério (ES)";"317387,4"
"3205200";"Vila Velha (ES)";"12595435,8"
"3205309";"Vitória (ES)";"25517574,5"
"3300100";"Angra dos Reis (RJ)";"10397760,2"
"3300159";"Aperibé (RJ)";"223026,2"
"3300209";"Araruama (RJ)";"3529275,8"
"3300225";"Areal (RJ)";"389826,9"
"3300233";"Armação dos Búzios (RJ)";"2053832,5"
"3300258";"Arraial do Cabo (RJ)";"1828908,8"
"3300308";"Barra do Piraí (RJ)";"2466252,1"
"3300407";"Barra Mansa (RJ)";"5906391,0"
"3300456";"Belford Roxo (RJ)";"8763446,4"
"3300506";"Bom Jardim (RJ)";"867982,4"
"3300605";"Bom Jesus do Itabapoana (RJ)";"869846,4"
"3300704";"Cabo Frio (RJ)";"9328184,8"
"3300803";"Cachoeiras de Macacu (RJ)";"1214995,8"
"3300902";"Cambuci (RJ)";"404957,7"
"3300936";"Carapebus (RJ)";"439156,8"
"3300951";"Comendador Levy Gasparian (RJ)";"487476,8"
"3301009";"Campos dos Goytacazes (RJ)";"23852870,2"
"3301108";"Cantagalo (RJ)";"755569,1"
"3301157";"Cardoso Moreira (RJ)";"353586,0"
"3301207";"Carmo (RJ)";"581548,7"
"3301306";"Casimiro de Abreu (RJ)";"1582755,3"
"3301405";"Conceição de Macabu (RJ)";"420665,7"
"3301504";"Cordeiro (RJ)";"414304,2"
"3301603";"Duas Barras (RJ)";"239245,8"
"3301702";"Duque de Caxias (RJ)";"47194544,2"
"3301801";"Engenheiro Paulo de Frontin (RJ)";"272054,0"
"3301850";"Guapimirim (RJ)";"1174792,9"
"3301876";"Iguaba Grande (RJ)";"565911,9"
"3301900";"Itaboraí (RJ)";"5422085,8"
"3302007";"Itaguaí (RJ)";"8839470,4"
"3302056";"Italva (RJ)";"390584,2"
"3302106";"Itaocara (RJ)";"632048,7"
"3302205";"Itaperuna (RJ)";"3315704,6"
"3302254";"Itatiaia (RJ)";"4586150,8"
"3302270";"Japeri (RJ)";"1460759,9"
"3302304";"Laje do Muriaé (RJ)";"166432,8"
"3302403";"Macaé (RJ)";"15357696,7"
"3302452";"Macuco (RJ)";"198806,5"
"3302502";"Magé (RJ)";"4442847,1"
"3302601";"Mangaratiba (RJ)";"2643257,2"
"3302700";"Maricá (RJ)";"35618819,0"
"3302809";"Mendes (RJ)";"366145,1"
"3302858";"Mesquita (RJ)";"2530493,6"
"3302908";"Miguel Pereira (RJ)";"595210,2"
"3303005";"Miracema (RJ)";"635748,4"
"3303104";"Natividade (RJ)";"322586,5"
"3303203";"Nilópolis (RJ)";"2985431,2"
"3303302";"Niterói (RJ)";"40975718,3"
"3303401";"Nova Friburgo (RJ)";"5683088,1"
"3303500";"Nova Iguaçu (RJ)";"17210823,5"
"3303609";"Paracambi (RJ)";"1001271,6"
"3303708";"Paraíba do Sul (RJ)";"1302213,7"
"3303807";"Paraty (RJ)";"1719490,3"
"3303856";"Paty do Alferes (RJ)";"639644,8"
"3303906";"Petrópolis (RJ)";"15388291,8"
"3303955";"Pinheiral (RJ)";"777071,1"
"3304003";"Piraí (RJ)";"2612516,5"
"3304102";"Porciúncula (RJ)";"417427,7"
"3304110";"Porto Real (RJ)";"2433343,8"
"3304128";"Quatis (RJ)";"314017,0"
"3304144";"Queimados (RJ)";"3851232,2"
"3304151";"Quissamã (RJ)";"3047661,1"
"3304201";"Resende (RJ)";"8123186,7"
"3304300";"Rio Bonito (RJ)";"1730818,9"
"3304409";"Rio Claro (RJ)";"469706,7"
"3304508";"Rio das Flores (RJ)";"275517,4"
"3304524";"Rio das Ostras (RJ)";"6342612,6"
"3304557";"Rio de Janeiro (RJ)";"331471515,4"
"3304607";"Santa Maria Madalena (RJ)";"212258,8"
"3304706";"Santo Antônio de Pádua (RJ)";"1195427,3"
"3304755";"São Francisco de Itabapoana (RJ)";"1245618,9"
"3304805";"São Fidélis (RJ)";"800639,4"
"3304904";"São Gonçalo (RJ)";"19009507,1"
"3305000";"São João da Barra (RJ)";"6463427,3"
"3305109";"São João de Meriti (RJ)";"9112402,4"
"3305133";"São José de Ubá (RJ)";"169063,5"
"3305158";"São José do Vale do Rio Preto (RJ)";"700756,8"
"3305208";"São Pedro da Aldeia (RJ)";"2592106,0"
"3305307";"São Sebastião do Alto (RJ)";"230672,2"
"3305406";"Sapucaia (RJ)";"836396,8"
"3305505";"Saquarema (RJ)";"15156218,7"
"3305554";"Seropédica (RJ)";"4629949,2"
"3305604";"Silva Jardim (RJ)";"559701,9"
"3305703";"Sumidouro (RJ)";"611064,5"
"3305752";"Tanguá (RJ)";"621334,4"
"3305802";"Teresópolis (RJ)";"5757343,8"
"3305901";"Trajano de Moraes (RJ)";"230683,9"
"3306008";"Três Rios (RJ)";"5399663,4"
"3306107";"Valença (RJ)";"2245814,7"
"3306156";"Varre-Sai (RJ)";"250289,2"
"3306206";"Vassouras (RJ)";"1280257,2"
"3306305";"Volta Redonda (RJ)";"11636496,7"
"3500105";"Adamantina (SP)";"1243768,3"
"3500204";"Adolfo (SP)";"136757,5"
"3500303";"Aguaí (SP)";"1143458,3"
"3500402";"Águas da Prata (SP)";"186999,2"
"3500501";"Águas de Lindóia (SP)";"492384,6"
"3500550";"Águas de Santa Bárbara (SP)";"200451,0"
"3500600";"Águas de São Pedro (SP)";"136433,2"
"3500709";"Agudos (SP)";"2308691,1"
"3500758";"Alambari (SP)";"121301,6"
"3500808";"Alfredo Marcondes (SP)";"111137,8"
"3500907";"Altair (SP)";"111752,9"
"3501004";"Altinópolis (SP)";"654362,3"
"3501103";"Alto Alegre (SP)";"116733,6"
"3501152";"Alumínio (SP)";"2287256,6"
"3501202";"Álvares Florence (SP)";"112202,6"
"3501301";"Álvares Machado (SP)";"618885,5"
"3501400";"Álvaro de Carvalho (SP)";"53435,5"
"3501509";"Alvinlândia (SP)";"57564,0"
"3501608";"Americana (SP)";"11956360,6"
"3501707";"Américo Brasiliense (SP)";"1081155,0"
"3501806";"Américo de Campos (SP)";"109058,0"
"3501905";"Amparo (SP)";"4591225,0"
"3502002";"Analândia (SP)";"198922,5"
"3502101";"Andradina (SP)";"2632786,2"
"3502200";"Angatuba (SP)";"1319743,0"
"3502309";"Anhembi (SP)";"155830,3"
"3502408";"Anhumas (SP)";"82843,3"
"3502507";"Aparecida (SP)";"974272,0"
"3502606";"Aparecida d'Oeste (SP)";"155265,2"
"3502705";"Apiaí (SP)";"715303,4"
"3502754";"Araçariguama (SP)";"3333378,6"
"3502804";"Araçatuba (SP)";"8207616,7"
"3502903";"Araçoiaba da Serra (SP)";"1021043,3"
"3503000";"Aramina (SP)";"155749,6"
"3503109";"Arandu (SP)";"182397,5"
"3503158";"Arapeí (SP)";"39782,0"
"3503208";"Araraquara (SP)";"10653868,7"
"3503307";"Araras (SP)";"6418948,5"
"3503356";"Arco-Íris (SP)";"84018,3"
"3503406";"Arealva (SP)";"244561,0"
"3503505";"Areias (SP)";"56513,7"
"3503604";"Areiópolis (SP)";"146373,3"
"3503703";"Ariranha (SP)";"1007824,3"
"3503802";"Artur Nogueira (SP)";"1483276,2"
"3503901";"Arujá (SP)";"7774011,4"
"3503950";"Aspásia (SP)";"40104,3"
"3504008";"Assis (SP)";"3776892,3"
"3504107";"Atibaia (SP)";"7374355,4"
"3504206";"Auriflama (SP)";"326164,6"
"3504305";"Avaí (SP)";"394601,3"
"3504404";"Avanhandava (SP)";"458955,3"
"3504503";"Avaré (SP)";"2798701,7"
"3504602";"Bady Bassitt (SP)";"464717,8"
"3504701";"Balbinos (SP)";"61938,7"
"3504800";"Bálsamo (SP)";"246920,2"
"3504909";"Bananal (SP)";"203995,1"
"3505005";"Barão de Antonina (SP)";"68934,8"
"3505104";"Barbosa (SP)";"119481,9"
"3505203";"Bariri (SP)";"1362187,6"
"3505302";"Barra Bonita (SP)";"1359750,1"
"3505351";"Barra do Chapéu (SP)";"143890,2"
"3505401";"Barra do Turvo (SP)";"109150,8"
"3505500";"Barretos (SP)";"5013749,5"
"3505609";"Barrinha (SP)";"553900,1"
"3505708";"Barueri (SP)";"51600337,9"
"3505807";"Bastos (SP)";"978211,8"
"3505906";"Batatais (SP)";"2077090,5"
"3506003";"Bauru (SP)";"15129057,6"
"3506102";"Bebedouro (SP)";"3269355,2"
"3506201";"Bento de Abreu (SP)";"207555,2"
"3506300";"Bernardino de Campos (SP)";"301537,5"
"3506359";"Bertioga (SP)";"1902030,9"
"3506409";"Bilac (SP)";"268529,6"
"3506508";"Birigui (SP)";"3671918,4"
"3506607";"Biritiba Mirim (SP)";"996877,9"
"3506706";"Boa Esperança do Sul (SP)";"361999,2"
"3506805";"Bocaina (SP)";"236483,1"
"3506904";"Bofete (SP)";"210809,5"
"3507001";"Boituva (SP)";"2971680,0"
"3507100";"Bom Jesus dos Perdões (SP)";"1129289,1"
"3507159";"Bom Sucesso de Itararé (SP)";"65836,3"
"3507209";"Borá (SP)";"68106,5"
"3507308";"Boracéia (SP)";"441392,1"
"3507407";"Borborema (SP)";"470940,1"
"3507456";"Borebi (SP)";"68863,2"
"3507506";"Botucatu (SP)";"5073778,4"
"3507605";"Bragança Paulista (SP)";"6831380,2"
"3507704";"Braúna (SP)";"116872,8"
"3507753";"Brejo Alegre (SP)";"60616,0"
"3507803";"Brodowski (SP)";"811581,4"
"3507902";"Brotas (SP)";"986667,6"
"3508009";"Buri (SP)";"674027,2"
"3508108";"Buritama (SP)";"709785,5"
"3508207";"Buritizal (SP)";"229390,8"
"3508306";"Cabrália Paulista (SP)";"81956,4"
"3508405";"Cabreúva (SP)";"5400646,1"
"3508504";"Caçapava (SP)";"4514762,1"
"3508603";"Cachoeira Paulista (SP)";"636337,9"
"3508702";"Caconde (SP)";"476089,8"
"3508801";"Cafelândia (SP)";"606623,6"
"3508900";"Caiabu (SP)";"68003,9"
"3509007";"Caieiras (SP)";"4063841,3"
"3509106";"Caiuá (SP)";"88860,8"
"3509205";"Cajamar (SP)";"21270945,6"
"3509254";"Cajati (SP)";"1559837,5"
"3509304";"Cajobi (SP)";"171316,8"
"3509403";"Cajuru (SP)";"692359,4"
"3509452";"Campina do Monte Alegre (SP)";"136453,1"
"3509502";"Campinas (SP)";"65158381,7"
"3509601";"Campo Limpo Paulista (SP)";"2219744,3"
"3509700";"Campos do Jordão (SP)";"1261470,0"
"3509809";"Campos Novos Paulista (SP)";"190055,7"
"3509908";"Cananéia (SP)";"262058,0"
"3509957";"Canas (SP)";"114442,3"
"3510005";"Cândido Mota (SP)";"1405947,6"
"3510104";"Cândido Rodrigues (SP)";"111481,4"
"3510153";"Canitar (SP)";"146230,1"
"3510203";"Capão Bonito (SP)";"1129592,6"
"3510302";"Capela do Alto (SP)";"339916,2"
"3510401";"Capivari (SP)";"2486360,9"
"3510500";"Caraguatatuba (SP)";"3870521,5"
"3510609";"Carapicuíba (SP)";"6241379,4"
"3510708";"Cardoso (SP)";"299516,6"
"3510807";"Casa Branca (SP)";"1060934,7"
"3510906";"Cássia dos Coqueiros (SP)";"254686,0"
"3511003";"Castilho (SP)";"1160987,5"
"3511102";"Catanduva (SP)";"4867594,4"
"3511201";"Catiguá (SP)";"134507,6"
"3511300";"Cedral (SP)";"393438,4"
"3511409";"Cerqueira César (SP)";"827673,2"
"3511508";"Cerquilho (SP)";"1973322,5"
"3511607";"Cesário Lange (SP)";"524250,5"
"3511706";"Charqueada (SP)";"431577,6"
"3511904";"Clementina (SP)";"138236,7"
"3512001";"Colina (SP)";"1238365,7"
"3512100";"Colômbia (SP)";"376083,0"
"3512209";"Conchal (SP)";"856783,3"
"3512308";"Conchas (SP)";"384550,4"
"3512407";"Cordeirópolis (SP)";"3419941,3"
"3512506";"Coroados (SP)";"199835,6"
"3512605";"Coronel Macedo (SP)";"127041,4"
"3512704";"Corumbataí (SP)";"272105,3"
"3512803";"Cosmópolis (SP)";"1960248,0"
"3512902";"Cosmorama (SP)";"401036,3"
"3513009";"Cotia (SP)";"14096442,5"
"3513108";"Cravinhos (SP)";"1422344,5"
"3513207";"Cristais Paulista (SP)";"280066,1"
"3513306";"Cruzália (SP)";"137530,3"
"3513405";"Cruzeiro (SP)";"2736019,2"
"3513504";"Cubatão (SP)";"16070333,4"
"3513603";"Cunha (SP)";"296896,2"
"3513702";"Descalvado (SP)";"1856375,5"
"3513801";"Diadema (SP)";"14977054,8"
"3513850";"Dirce Reis (SP)";"65160,2"
"3513900";"Divinolândia (SP)";"340494,3"
"3514007";"Dobrada (SP)";"131224,0"
"3514106";"Dois Córregos (SP)";"758432,9"
"3514205";"Dolcinópolis (SP)";"51745,3"
"3514304";"Dourado (SP)";"648985,7"
"3514403";"Dracena (SP)";"1359698,5"
"3514502";"Duartina (SP)";"257237,4"
"3514601";"Dumont (SP)";"283316,4"
"3514700";"Echaporã (SP)";"135389,1"
"3514809";"Eldorado (SP)";"323539,2"
"3514908";"Elias Fausto (SP)";"882745,9"
"3514924";"Elisiário (SP)";"67639,5"
"3514957";"Embaúba (SP)";"60210,8"
"3515004";"Embu das Artes (SP)";"14019716,0"
"3515103";"Embu-Guaçu (SP)";"1234334,3"
"3515129";"Emilianópolis (SP)";"70434,4"
"3515152";"Engenheiro Coelho (SP)";"558098,5"
"3515186";"Espírito Santo do Pinhal (SP)";"1673589,2"
"3515194";"Espírito Santo do Turvo (SP)";"95015,5"
"3515202";"Estrela d'Oeste (SP)";"654236,8"
"3515301";"Estrela do Norte (SP)";"69537,7"
"3515350";"Euclides da Cunha Paulista (SP)";"131815,1"
"3515400";"Fartura (SP)";"429785,5"
"3515509";"Fernandópolis (SP)";"2296686,9"
"3515608";"Fernando Prestes (SP)";"225391,8"
"3515657";"Fernão (SP)";"80517,1"
"3515707";"Ferraz de Vasconcelos (SP)";"3958784,6"
"3515806";"Flora Rica (SP)";"39603,2"
"3515905";"Floreal (SP)";"69305,3"
"3516002";"Flórida Paulista (SP)";"246970,0"
"3516101";"Florínea (SP)";"166103,5"
"3516200";"Franca (SP)";"9847127,0"
"3516309";"Francisco Morato (SP)";"1721266,1"
"3516408";"Franco da Rocha (SP)";"3637701,8"
"3516507";"Gabriel Monteiro (SP)";"78547,8"
"3516606";"Gália (SP)";"186013,0"
"3516705";"Garça (SP)";"1329829,7"
"3516804";"Gastão Vidigal (SP)";"86381,3"
"3516853";"Gavião Peixoto (SP)";"1596122,0"
"3516903";"General Salgado (SP)";"241389,7"
"3517000";"Getulina (SP)";"216106,5"
"3517109";"Glicério (SP)";"116604,2"
"3517208";"Guaiçara (SP)";"221290,1"
"3517307";"Guaimbê (SP)";"232059,5"
"3517406";"Guaíra (SP)";"2442874,0"
"3517505";"Guapiaçu (SP)";"723072,1"
"3517604";"Guapiara (SP)";"511220,1"
"3517703";"Guará (SP)";"571750,9"
"3517802";"Guaraçaí (SP)";"321904,9"
"3517901";"Guaraci (SP)";"395879,9"
"3518008";"Guarani d'Oeste (SP)";"40183,0"
