"Tabela 5938 - Produto interno bruto a preços correntes, impostos, líquidos de subsídios, sobre produtos a preços correntes e valor adicionado bruto a preços correntes total e por atividade econômica, e respectivas participações - Referência 2010"
"Variável - Produto Interno Bruto a preços correntes (Mil Reais)"
"Cód.";"Município";"Ano"
"3148301";"Paula Cândido (MG)";"96813,2"
"3148400";"Paulistas (MG)";"47819,8"
"3148509";"Pavão (MG)";"70960,9"
"3148608";"Peçanha (MG)";"195375,1"
"3148707";"Pedra Azul (MG)";"299113,5"
"3148756";"Pedra Bonita (MG)";"66385,6"
"3148806";"Pedra do Anta (MG)";"37852,9"
"3148905";"Pedra do Indaiá (MG)";"92102,8"
"3149002";"Pedra Dourada (MG)";"30457,2"
"3149101";"Pedralva (MG)";"131059,4"
"3149150";"Pedras de Maria da Cruz (MG)";"82822,9"
"3149200";"Pedrinópolis (MG)";"115847,0"
"3149309";"Pedro Leopoldo (MG)";"1424081,0"
"3149408";"Pedro Teixeira (MG)";"22264,9"
"3149507";"Pequeri (MG)";"43052,2"
"3149606";"Pequi (MG)";"59870,5"
"3149705";"Perdigão (MG)";"198774,5"
"3149804";"Perdizes (MG)";"677517,3"
"3149903";"Perdões (MG)";"490763,1"
"3149952";"Periquito (MG)";"88953,9"
"3150000";"Pescador (MG)";"38989,9"
"3150109";"Piau (MG)";"78015,9"
"3150158";"Piedade de Caratinga (MG)";"89550,9"
"3150208";"Piedade de Ponte Nova (MG)";"49680,8"
"3150307";"Piedade do Rio Grande (MG)";"65463,5"
"3150406";"Piedade dos Gerais (MG)";"64599,5"
"3150505";"Pimenta (MG)";"190072,5"
"3150539";"Pingo-d'Água (MG)";"40599,2"
"3150570";"Pintópolis (MG)";"60258,5"
"3150604";"Piracema (MG)";"147190,1"
"3150703";"Pirajuba (MG)";"305784,7"
"3150802";"Piranga (MG)";"161877,8"
"3150901";"Piranguçu (MG)";"65168,6"
"3151008";"Piranguinho (MG)";"109671,3"
"3151107";"Pirapetinga (MG)";"449241,9"
"3151206";"Pirapora (MG)";"2282690,8"
"3151305";"Piraúba (MG)";"159032,3"
"3151404";"Pitangui (MG)";"530475,2"
"3151503";"Piumhi (MG)";"869198,4"
"3151602";"Planura (MG)";"455288,0"
"3151701";"Poço Fundo (MG)";"308818,1"
"3151800";"Poços de Caldas (MG)";"7664455,4"
"3151909";"Pocrane (MG)";"90258,3"
"3152006";"Pompéu (MG)";"784260,4"
"3152105";"Ponte Nova (MG)";"1657871,1"
"3152131";"Ponto Chique (MG)";"38553,9"
"3152170";"Ponto dos Volantes (MG)";"85147,8"
"3152204";"Porteirinha (MG)";"335875,8"
"3152303";"Porto Firme (MG)";"90900,0"
"3152402";"Poté (MG)";"141468,4"
"3152501";"Pouso Alegre (MG)";"7646810,4"
"3152600";"Pouso Alto (MG)";"223941,8"
"3152709";"Prados (MG)";"165806,2"
"3152808";"Prata (MG)";"977982,7"
"3152907";"Pratápolis (MG)";"155091,8"
"3153004";"Pratinha (MG)";"92897,3"
"3153103";"Presidente Bernardes (MG)";"47229,3"
"3153202";"Presidente Juscelino (MG)";"45338,3"
"3153301";"Presidente Kubitschek (MG)";"28102,7"
"3153400";"Presidente Olegário (MG)";"438485,9"
"3153509";"Alto Jequitibá (MG)";"96370,0"
"3153608";"Prudente de Morais (MG)";"148248,9"
"3153707";"Quartel Geral (MG)";"54406,3"
"3153806";"Queluzito (MG)";"28882,6"
"3153905";"Raposos (MG)";"183935,4"
"3154002";"Raul Soares (MG)";"313345,1"
"3154101";"Recreio (MG)";"101783,1"
"3154150";"Reduto (MG)";"90270,6"
"3154200";"Resende Costa (MG)";"181356,1"
"3154309";"Resplendor (MG)";"223247,7"
"3154408";"Ressaquinha (MG)";"202311,8"
"3154457";"Riachinho (MG)";"99900,3"
"3154507";"Riacho dos Machados (MG)";"284358,6"
"3154606";"Ribeirão das Neves (MG)";"4118299,6"
"3154705";"Ribeirão Vermelho (MG)";"86432,0"
"3154804";"Rio Acima (MG)";"191267,8"
"3154903";"Rio Casca (MG)";"194739,6"
"3155009";"Rio Doce (MG)";"43021,9"
"3155108";"Rio do Prado (MG)";"41205,4"
"3155207";"Rio Espera (MG)";"48199,0"
"3155306";"Rio Manso (MG)";"85679,2"
"3155405";"Rio Novo (MG)";"106972,8"
"3155504";"Rio Paranaíba (MG)";"516666,6"
"3155603";"Rio Pardo de Minas (MG)";"275161,5"
"3155702";"Rio Piracicaba (MG)";"561852,4"
"3155801";"Rio Pomba (MG)";"341118,4"
"3155900";"Rio Preto (MG)";"52648,9"
"3156007";"Rio Vermelho (MG)";"112205,2"
"3156106";"Ritápolis (MG)";"64225,0"
"3156205";"Rochedo de Minas (MG)";"26298,1"
"3156304";"Rodeiro (MG)";"356191,1"
"3156403";"Romaria (MG)";"140093,3"
"3156452";"Rosário da Limeira (MG)";"47176,0"
"3156502";"Rubelita (MG)";"55969,9"
"3156601";"Rubim (MG)";"85143,7"
"3156700";"Sabará (MG)";"2922679,4"
"3156809";"Sabinópolis (MG)";"180883,7"
"3156908";"Sacramento (MG)";"1341468,3"
"3157005";"Salinas (MG)";"546558,8"
"3157104";"Salto da Divisa (MG)";"103026,9"
"3157203";"Santa Bárbara (MG)";"827859,5"
"3157252";"Santa Bárbara do Leste (MG)";"89523,7"
"3157278";"Santa Bárbara do Monte Verde (MG)";"49827,6"
"3157302";"Santa Bárbara do Tugúrio (MG)";"57969,5"
"3157336";"Santa Cruz de Minas (MG)";"92204,7"
"3157377";"Santa Cruz de Salinas (MG)";"37071,7"
"3157401";"Santa Cruz do Escalvado (MG)";"52311,4"
"3157500";"Santa Efigênia de Minas (MG)";"44557,8"
"3157609";"Santa Fé de Minas (MG)";"38676,9"
"3157658";"Santa Helena de Minas (MG)";"46685,3"
"3157708";"Santa Juliana (MG)";"769360,1"
"3157807";"Santa Luzia (MG)";"3984679,4"
"3157906";"Santa Margarida (MG)";"264031,9"
"3158003";"Santa Maria de Itabira (MG)";"163484,7"
"3158102";"Santa Maria do Salto (MG)";"40975,3"
"3158201";"Santa Maria do Suaçuí (MG)";"139082,6"
"3158300";"Santana da Vargem (MG)";"137402,1"
"3158409";"Santana de Cataguases (MG)";"40367,9"
"3158508";"Santana de Pirapama (MG)";"84297,2"
"3158607";"Santana do Deserto (MG)";"39395,4"
"3158706";"Santana do Garambéu (MG)";"30846,5"
"3158805";"Santana do Jacaré (MG)";"78706,9"
"3158904";"Santana do Manhuaçu (MG)";"112077,7"
"3158953";"Santana do Paraíso (MG)";"648538,7"
"3159001";"Santana do Riacho (MG)";"63399,7"
"3159100";"Santana dos Montes (MG)";"33900,2"
"3159209";"Santa Rita de Caldas (MG)";"157616,0"
"3159308";"Santa Rita de Jacutinga (MG)";"56325,1"
"3159357";"Santa Rita de Minas (MG)";"79951,7"
"3159407";"Santa Rita de Ibitipoca (MG)";"52351,1"
"3159506";"Santa Rita do Itueto (MG)";"93592,4"
"3159605";"Santa Rita do Sapucaí (MG)";"1463878,0"
"3159704";"Santa Rosa da Serra (MG)";"57030,2"
"3159803";"Santa Vitória (MG)";"696736,9"
"3159902";"Santo Antônio do Amparo (MG)";"285100,0"
"3160009";"Santo Antônio do Aventureiro (MG)";"45434,5"
"3160108";"Santo Antônio do Grama (MG)";"60237,0"
"3160207";"Santo Antônio do Itambé (MG)";"35698,1"
"3160306";"Santo Antônio do Jacinto (MG)";"88609,0"
"3160405";"Santo Antônio do Monte (MG)";"575930,5"
"3160454";"Santo Antônio do Retiro (MG)";"49811,6"
"3160504";"Santo Antônio do Rio Abaixo (MG)";"22899,9"
"3160603";"Santo Hipólito (MG)";"35785,4"
"3160702";"Santos Dumont (MG)";"939829,0"
"3160801";"São Bento Abade (MG)";"60954,4"
"3160900";"São Brás do Suaçuí (MG)";"54372,0"
"3160959";"São Domingos das Dores (MG)";"72798,4"
"3161007";"São Domingos do Prata (MG)";"252407,5"
"3161056";"São Félix de Minas (MG)";"37383,5"
"3161106";"São Francisco (MG)";"506327,7"
"3161205";"São Francisco de Paula (MG)";"98942,3"
"3161304";"São Francisco de Sales (MG)";"133224,2"
"3161403";"São Francisco do Glória (MG)";"54636,2"
"3161502";"São Geraldo (MG)";"200182,8"
"3161601";"São Geraldo da Piedade (MG)";"36343,6"
"3161650";"São Geraldo do Baixio (MG)";"39118,2"
"3161700";"São Gonçalo do Abaeté (MG)";"228736,0"
"3161809";"São Gonçalo do Pará (MG)";"245817,2"
"3161908";"São Gonçalo do Rio Abaixo (MG)";"3650453,4"
"3162005";"São Gonçalo do Sapucaí (MG)";"617379,2"
"3162104";"São Gotardo (MG)";"830304,0"
"3162203";"São João Batista do Glória (MG)";"147496,1"
"3162252";"São João da Lagoa (MG)";"41427,8"
"3162302";"São João da Mata (MG)";"43196,0"
"3162401";"São João da Ponte (MG)";"198616,5"
"3162450";"São João das Missões (MG)";"81505,7"
"3162500";"São João del Rei (MG)";"2153667,0"
"3162559";"São João do Manhuaçu (MG)";"115951,8"
"3162575";"São João do Manteninha (MG)";"58718,6"
"3162609";"São João do Oriente (MG)";"83746,8"
"3162658";"São João do Pacuí (MG)";"33690,7"
"3162708";"São João do Paraíso (MG)";"216218,5"
"3162807";"São João Evangelista (MG)";"171085,4"
"3162906";"São João Nepomuceno (MG)";"395915,3"
"3162922";"São Joaquim de Bicas (MG)";"624472,0"
"3162948";"São José da Barra (MG)";"556562,4"
"3162955";"São José da Lapa (MG)";"474856,0"
"3163003";"São José da Safira (MG)";"38572,0"
"3163102";"São José da Varginha (MG)";"82199,5"
"3163201";"São José do Alegre (MG)";"50313,3"
"3163300";"São José do Divino (MG)";"37535,0"
"3163409";"São José do Goiabal (MG)";"53832,7"
"3163508";"São José do Jacuri (MG)";"62890,4"
"3163607";"São José do Mantimento (MG)";"32044,1"
"3163706";"São Lourenço (MG)";"1047173,5"
"3163805";"São Miguel do Anta (MG)";"77055,4"
"3163904";"São Pedro da União (MG)";"91155,4"
"3164001";"São Pedro dos Ferros (MG)";"113132,6"
"3164100";"São Pedro do Suaçuí (MG)";"60048,2"
"3164209";"São Romão (MG)";"161062,1"
"3164308";"São Roque de Minas (MG)";"205787,1"
"3164407";"São Sebastião da Bela Vista (MG)";"375584,4"
"3164431";"São Sebastião da Vargem Alegre (MG)";"50261,4"
"3164472";"São Sebastião do Anta (MG)";"64993,7"
"3164506";"São Sebastião do Maranhão (MG)";"76831,5"
"3164605";"São Sebastião do Oeste (MG)";"403818,5"
"3164704";"São Sebastião do Paraíso (MG)";"1769810,9"
"3164803";"São Sebastião do Rio Preto (MG)";"19626,9"
"3164902";"São Sebastião do Rio Verde (MG)";"28335,5"
"3165008";"São Tiago (MG)";"169776,6"
"3165107";"São Tomás de Aquino (MG)";"126908,8"
"3165206";"São Tomé das Letras (MG)";"91622,3"
"3165305";"São Vicente de Minas (MG)";"161719,4"
"3165404";"Sapucaí-Mirim (MG)";"101472,6"
"3165503";"Sardoá (MG)";"61303,7"
"3165537";"Sarzedo (MG)";"908855,5"
"3165552";"Setubinha (MG)";"90384,4"
"3165560";"Sem-Peixe (MG)";"30113,9"
"3165578";"Senador Amaral (MG)";"60768,8"
"3165602";"Senador Cortes (MG)";"27510,6"
"3165701";"Senador Firmino (MG)";"80282,6"
"3165800";"Senador José Bento (MG)";"22675,0"
"3165909";"Senador Modestino Gonçalves (MG)";"98394,0"
"3166006";"Senhora de Oliveira (MG)";"69512,1"
"3166105";"Senhora do Porto (MG)";"36288,1"
"3166204";"Senhora dos Remédios (MG)";"82346,3"
"3166303";"Sericita (MG)";"74581,8"
"3166402";"Seritinga (MG)";"35451,9"
"3166501";"Serra Azul de Minas (MG)";"33546,6"
"3166600";"Serra da Saudade (MG)";"18791,8"
"3166709";"Serra dos Aimorés (MG)";"88131,3"
"3166808";"Serra do Salitre (MG)";"476867,3"
"3166907";"Serrania (MG)";"133749,5"
"3166956";"Serranópolis de Minas (MG)";"35287,1"
"3167004";"Serranos (MG)";"28786,8"
"3167103";"Serro (MG)";"232964,2"
"3167202";"Sete Lagoas (MG)";"8537314,3"
"3167301";"Silveirânia (MG)";"27229,9"
"3167400";"Silvianópolis (MG)";"94585,6"
"3167509";"Simão Pereira (MG)";"71733,6"
"3167608";"Simonésia (MG)";"186439,4"
"3167707";"Sobrália (MG)";"52862,9"
"3167806";"Soledade de Minas (MG)";"58285,0"
"3167905";"Tabuleiro (MG)";"50531,3"
"3168002";"Taiobeiras (MG)";"442752,5"
"3168051";"Taparuba (MG)";"34696,6"
"3168101";"Tapira (MG)";"625048,0"
"3168200";"Tapiraí (MG)";"39431,2"
"3168309";"Taquaraçu de Minas (MG)";"47284,4"
"3168408";"Tarumirim (MG)";"144830,2"
"3168507";"Teixeiras (MG)";"142102,3"
"3168606";"Teófilo Otoni (MG)";"2523750,0"
"3168705";"Timóteo (MG)";"3220960,2"
"3168804";"Tiradentes (MG)";"162979,7"
"3168903";"Tiros (MG)";"198081,0"
"3169000";"Tocantins (MG)";"275643,2"
"3169059";"Tocos do Moji (MG)";"51430,1"
"3169109";"Toledo (MG)";"74879,7"
"3169208";"Tombos (MG)";"98332,0"
"3169307";"Três Corações (MG)";"2315535,7"
"3169356";"Três Marias (MG)";"2703184,4"
"3169406";"Três Pontas (MG)";"1350567,6"
"3169505";"Tumiritinga (MG)";"55947,8"
"3169604";"Tupaciguara (MG)";"651767,0"
"3169703";"Turmalina (MG)";"372692,8"
"3169802";"Turvolândia (MG)";"100462,6"
"3169901";"Ubá (MG)";"2734113,5"
"3170008";"Ubaí (MG)";"98488,1"
"3170057";"Ubaporanga (MG)";"122788,2"
"3170107";"Uberaba (MG)";"14732211,2"
"3170206";"Uberlândia (MG)";"37513607,2"
"3170305";"Umburatiba (MG)";"29922,1"
"3170404";"Unaí (MG)";"3267961,8"
"3170438";"União de Minas (MG)";"111150,8"
"3170479";"Uruana de Minas (MG)";"49901,7"
"3170503";"Urucânia (MG)";"170881,6"
"3170529";"Urucuia (MG)";"131313,2"
"3170578";"Vargem Alegre (MG)";"64682,0"
"3170602";"Vargem Bonita (MG)";"43567,1"
"3170651";"Vargem Grande do Rio Pardo (MG)";"46838,0"
"3170701";"Varginha (MG)";"5520238,9"
"3170750";"Varjão de Minas (MG)";"149758,9"
"3170800";"Várzea da Palma (MG)";"717291,0"
"3170909";"Varzelândia (MG)";"157715,3"
"3171006";"Vazante (MG)";"718745,0"
"3171030";"Verdelândia (MG)";"83288,2"
"3171071";"Veredinha (MG)";"99516,2"
"3171105";"Veríssimo (MG)";"113060,5"
"3171154";"Vermelho Novo (MG)";"46203,7"
"3171204";"Vespasiano (MG)";"2431551,0"
"3171303";"Viçosa (MG)";"1634791,4"
"3171402";"Vieiras (MG)";"38199,8"
"3171501";"Mathias Lobato (MG)";"32731,2"
"3171600";"Virgem da Lapa (MG)";"116279,5"
"3171709";"Virgínia (MG)";"115670,9"
"3171808";"Virginópolis (MG)";"148124,8"
"3171907";"Virgolândia (MG)";"47533,6"
"3172004";"Visconde do Rio Branco (MG)";"1123525,3"
"3172103";"Volta Grande (MG)";"84287,0"
"3172202";"Wenceslau Braz (MG)";"26726,3"
"3200102";"Afonso Cláudio (ES)";"437986,1"
"3200136";"Águia Branca (ES)";"172210,1"
"3200169";"Água Doce do Norte (ES)";"134205,2"
"3200201";"Alegre (ES)";"468543,3"
"3200300";"Alfredo Chaves (ES)";"325905,4"
"3200359";"Alto Rio Novo (ES)";"83399,2"
"3200409";"Anchieta (ES)";"917759,8"
"3200508";"Apiacá (ES)";"105362,9"
"3200607";"Aracruz (ES)";"5394417,3"
"3200706";"Atílio Vivácqua (ES)";"247598,7"
"3200805";"Baixo Guandu (ES)";"704863,1"
"3200904";"Barra de São Francisco (ES)";"842100,6"
"3201001";"Boa Esperança (ES)";"211500,5"
"3201100";"Bom Jesus do Norte (ES)";"180680,0"
"3201159";"Brejetuba (ES)";"232282,7"
"3201209";"Cachoeiro de Itapemirim (ES)";"4837080,2"
"3201308";"Cariacica (ES)";"9404336,6"
"3201407";"Castelo (ES)";"877984,7"
"3201506";"Colatina (ES)";"3476469,2"
"3201605";"Conceição da Barra (ES)";"420222,5"
"3201704";"Conceição do Castelo (ES)";"196051,9"
"3201803";"Divino de São Lourenço (ES)";"67760,8"
"3201902";"Domingos Martins (ES)";"699720,9"
"3202009";"Dores do Rio Preto (ES)";"133149,3"
"3202108";"Ecoporanga (ES)";"302280,2"
"3202207";"Fundão (ES)";"447408,9"
"3202256";"Governador Lindenberg (ES)";"270219,8"
"3202306";"Guaçuí (ES)";"539561,5"
"3202405";"Guarapari (ES)";"2159992,7"
"3202454";"Ibatiba (ES)";"332513,1"
"3202504";"Ibiraçu (ES)";"242454,7"
"3202553";"Ibitirama (ES)";"118110,5"
"3202603";"Iconha (ES)";"317440,6"
"3202652";"Irupi (ES)";"211790,5"
"3202702";"Itaguaçu (ES)";"240929,3"
"3202801";"Itapemirim (ES)";"5683682,6"
"3202900";"Itarana (ES)";"221009,8"
"3203007";"Iúna (ES)";"437280,7"
"3203056";"Jaguaré (ES)";"589977,7"
"3203106";"Jerônimo Monteiro (ES)";"136629,7"
"3203130";"João Neiva (ES)";"456315,5"
"3203163";"Laranja da Terra (ES)";"130639,8"
"3203205";"Linhares (ES)";"6384081,4"
"3203304";"Mantenópolis (ES)";"155555,0"
"3203320";"Marataízes (ES)";"2502763,3"
"3203346";"Marechal Floriano (ES)";"380856,5"
"3203353";"Marilândia (ES)";"249746,5"
"3203403";"Mimoso do Sul (ES)";"434973,2"
"3203502";"Montanha (ES)";"340390,5"
"3203601";"Mucurici (ES)";"68308,8"
"3203700";"Muniz Freire (ES)";"304352,8"
"3203809";"Muqui (ES)";"187827,9"
"3203908";"Nova Venécia (ES)";"936928,1"
"3204005";"Pancas (ES)";"268627,6"
"3204054";"Pedro Canário (ES)";"284493,1"
"3204104";"Pinheiros (ES)";"501529,5"
"3204203";"Piúma (ES)";"614875,7"
"3204252";"Ponto Belo (ES)";"79722,4"
"3204302";"Presidente Kennedy (ES)";"6693536,8"
"3204351";"Rio Bananal (ES)";"356263,8"
"3204401";"Rio Novo do Sul (ES)";"183646,2"
"3204500";"Santa Leopoldina (ES)";"200878,8"
"3204559";"Santa Maria de Jetibá (ES)";"1369754,1"
"3204609";"Santa Teresa (ES)";"448309,5"
"3204658";"São Domingos do Norte (ES)";"244991,4"
"3204708";"São Gabriel da Palha (ES)";"580288,6"
"3204807";"São José do Calçado (ES)";"161496,4"
"3204906";"São Mateus (ES)";"2288347,4"
"3204955";"São Roque do Canaã (ES)";"173274,0"
"3205002";"Serra (ES)";"25025755,4"
"3205010";"Sooretama (ES)";"511764,0"
"3205036";"Vargem Alta (ES)";"301685,0"
"3205069";"Venda Nova do Imigrante (ES)";"599117,5"
"3205101";"Viana (ES)";"2630356,0"
"3205150";"Vila Pavão (ES)";"128168,6"
"3205176";"Vila Valério (ES)";"263864,6"
"3205200";"Vila Velha (ES)";"12235568,8"
"3205309";"Vitória (ES)";"25518127,1"
"3300100";"Angra dos Reis (RJ)";"8942167,7"
"3300159";"Aperibé (RJ)";"181569,4"
"3300209";"Araruama (RJ)";"2676428,2"
"3300225";"Areal (RJ)";"315391,7"
"3300233";"Armação dos Búzios (RJ)";"2361778,6"
"3300258";"Arraial do Cabo (RJ)";"1291857,3"
"3300308";"Barra do Piraí (RJ)";"2061848,2"
"3300407";"Barra Mansa (RJ)";"5565508,2"
"3300456";"Belford Roxo (RJ)";"7956747,7"
"3300506";"Bom Jardim (RJ)";"676541,0"
"3300605";"Bom Jesus do Itabapoana (RJ)";"761617,5"
"3300704";"Cabo Frio (RJ)";"10972209,4"
"3300803";"Cachoeiras de Macacu (RJ)";"1033178,8"
"3300902";"Cambuci (RJ)";"336837,1"
"3300936";"Carapebus (RJ)";"521794,3"
"3300951";"Comendador Levy Gasparian (RJ)";"390891,8"
"3301009";"Campos dos Goytacazes (RJ)";"32338282,8"
"3301108";"Cantagalo (RJ)";"765207,7"
"3301157";"Cardoso Moreira (RJ)";"279270,7"
"3301207";"Carmo (RJ)";"456037,7"
"3301306";"Casimiro de Abreu (RJ)";"2187857,5"
"3301405";"Conceição de Macabu (RJ)";"355204,3"
"3301504";"Cordeiro (RJ)";"508059,7"
"3301603";"Duas Barras (RJ)";"210017,0"
"3301702";"Duque de Caxias (RJ)";"41581756,8"
"3301801";"Engenheiro Paulo de Frontin (RJ)";"264305,1"
"3301850";"Guapimirim (RJ)";"983893,5"
"3301876";"Iguaba Grande (RJ)";"489370,2"
"3301900";"Itaboraí (RJ)";"4486978,8"
"3302007";"Itaguaí (RJ)";"8061178,8"
"3302056";"Italva (RJ)";"306435,7"
"3302106";"Itaocara (RJ)";"542764,5"
"3302205";"Itaperuna (RJ)";"2793921,8"
"3302254";"Itatiaia (RJ)";"4981040,3"
"3302270";"Japeri (RJ)";"1445447,6"
"3302304";"Laje do Muriaé (RJ)";"137863,9"
"3302403";"Macaé (RJ)";"15435161,6"
"3302452";"Macuco (RJ)";"153568,1"
"3302502";"Magé (RJ)";"3902084,9"
"3302601";"Mangaratiba (RJ)";"3596423,0"
"3302700";"Maricá (RJ)";"26982734,1"
"3302809";"Mendes (RJ)";"324099,7"
"3302858";"Mesquita (RJ)";"2261961,4"
"3302908";"Miguel Pereira (RJ)";"589781,8"
"3303005";"Miracema (RJ)";"529860,4"
"3303104";"Natividade (RJ)";"280723,4"
"3303203";"Nilópolis (RJ)";"2803407,8"
"3303302";"Niterói (RJ)";"40376960,8"
"3303401";"Nova Friburgo (RJ)";"5243797,8"
"3303500";"Nova Iguaçu (RJ)";"16869468,6"
"3303609";"Paracambi (RJ)";"976701,5"
"3303708";"Paraíba do Sul (RJ)";"996588,2"
"3303807";"Paraty (RJ)";"2619606,6"
"3303856";"Paty do Alferes (RJ)";"545970,9"
"3303906";"Petrópolis (RJ)";"12761258,6"
"3303955";"Pinheiral (RJ)";"526632,9"
"3304003";"Piraí (RJ)";"1886911,6"
"3304102";"Porciúncula (RJ)";"350146,9"
"3304110";"Porto Real (RJ)";"2894247,4"
"3304128";"Quatis (RJ)";"265051,1"
"3304144";"Queimados (RJ)";"3627917,0"
"3304151";"Quissamã (RJ)";"2471196,2"
"3304201";"Resende (RJ)";"8471496,2"
"3304300";"Rio Bonito (RJ)";"1663589,2"
"3304409";"Rio Claro (RJ)";"401562,0"
"3304508";"Rio das Flores (RJ)";"205350,8"
"3304524";"Rio das Ostras (RJ)";"8591343,9"
"3304557";"Rio de Janeiro (RJ)";"363403233,3"
"3304607";"Santa Maria Madalena (RJ)";"181395,2"
"3304706";"Santo Antônio de Pádua (RJ)";"1112973,3"
"3304755";"São Francisco de Itabapoana (RJ)";"1023335,5"
"3304805";"São Fidélis (RJ)";"695120,5"
"3304904";"São Gonçalo (RJ)";"18554620,9"
"3305000";"São João da Barra (RJ)";"7204709,0"
"3305109";"São João de Meriti (RJ)";"9319208,0"
"3305133";"São José de Ubá (RJ)";"204869,2"
"3305158";"São José do Vale do Rio Preto (RJ)";"532224,3"
"3305208";"São Pedro da Aldeia (RJ)";"2289650,4"
"3305307";"São Sebastião do Alto (RJ)";"203376,2"
"3305406";"Sapucaia (RJ)";"746393,5"
"3305505";"Saquarema (RJ)";"3104960,3"
"3305554";"Seropédica (RJ)";"4486968,8"
"3305604";"Silva Jardim (RJ)";"465722,8"
"3305703";"Sumidouro (RJ)";"448028,8"
"3305752";"Tanguá (RJ)";"550442,2"
"3305802";"Teresópolis (RJ)";"5165476,2"
"3305901";"Trajano de Moraes (RJ)";"195808,1"
"3306008";"Três Rios (RJ)";"3988535,4"
"3306107";"Valença (RJ)";"2576172,3"
"3306156";"Varre-Sai (RJ)";"187062,6"
"3306206";"Vassouras (RJ)";"983904,9"
"3306305";"Volta Redonda (RJ)";"13407989,3"
"3500105";"Adamantina (SP)";"1070909,9"
"3500204";"Adolfo (SP)";"92202,5"
"3500303";"Aguaí (SP)";"972612,9"
"3500402";"Águas da Prata (SP)";"166763,6"
"3500501";"Águas de Lindóia (SP)";"490463,1"
"3500550";"Águas de Santa Bárbara (SP)";"166832,3"
"3500600";"Águas de São Pedro (SP)";"135910,6"
"3500709";"Agudos (SP)";"2202017,1"
"3500758";"Alambari (SP)";"98483,0"
"3500808";"Alfredo Marcondes (SP)";"83078,5"
"3500907";"Altair (SP)";"106769,2"
"3501004";"Altinópolis (SP)";"497041,1"
"3501103";"Alto Alegre (SP)";"106183,7"
"3501152";"Alumínio (SP)";"2104874,3"
"3501202";"Álvares Florence (SP)";"119675,1"
"3501301";"Álvares Machado (SP)";"530825,9"
"3501400";"Álvaro de Carvalho (SP)";"49844,1"
"3501509";"Alvinlândia (SP)";"51884,9"
"3501608";"Americana (SP)";"11340520,9"
"3501707";"Américo Brasiliense (SP)";"832952,2"
"3501806";"Américo de Campos (SP)";"117658,7"
"3501905";"Amparo (SP)";"4635338,5"
"3502002";"Analândia (SP)";"182300,0"
"3502101";"Andradina (SP)";"1887475,3"
"3502200";"Angatuba (SP)";"938453,1"
"3502309";"Anhembi (SP)";"179814,1"
"3502408";"Anhumas (SP)";"72982,9"
"3502507";"Aparecida (SP)";"1082492,5"
"3502606";"Aparecida d'Oeste (SP)";"103616,1"
"3502705";"Apiaí (SP)";"593338,1"
"3502754";"Araçariguama (SP)";"3268407,8"
"3502804";"Araçatuba (SP)";"7346860,9"
"3502903";"Araçoiaba da Serra (SP)";"861182,7"
"3503000";"Aramina (SP)";"139635,8"
"3503109";"Arandu (SP)";"117582,4"
"3503158";"Arapeí (SP)";"30663,4"
"3503208";"Araraquara (SP)";"9413147,4"
"3503307";"Araras (SP)";"5560316,3"
"3503356";"Arco-Íris (SP)";"51857,7"
"3503406";"Arealva (SP)";"206165,1"
"3503505";"Areias (SP)";"43091,9"
"3503604";"Areiópolis (SP)";"143060,8"
"3503703";"Ariranha (SP)";"566622,0"
"3503802";"Artur Nogueira (SP)";"1178214,8"
"3503901";"Arujá (SP)";"6152756,7"
"3503950";"Aspásia (SP)";"35190,1"
"3504008";"Assis (SP)";"3360765,9"
"3504107";"Atibaia (SP)";"7139720,1"
"3504206";"Auriflama (SP)";"303051,6"
"3504305";"Avaí (SP)";"271748,5"
"3504404";"Avanhandava (SP)";"315619,9"
"3504503";"Avaré (SP)";"2737027,9"
"3504602";"Bady Bassitt (SP)";"352955,1"
"3504701";"Balbinos (SP)";"54951,5"
"3504800";"Bálsamo (SP)";"202488,8"
"3504909";"Bananal (SP)";"180695,3"
"3505005";"Barão de Antonina (SP)";"53201,7"
"3505104";"Barbosa (SP)";"100071,4"
"3505203";"Bariri (SP)";"1150796,2"
"3505302";"Barra Bonita (SP)";"1089224,8"
"3505351";"Barra do Chapéu (SP)";"81173,8"
"3505401";"Barra do Turvo (SP)";"91020,7"
"3505500";"Barretos (SP)";"4857179,9"
"3505609";"Barrinha (SP)";"512934,5"
"3505708";"Barueri (SP)";"50562704,1"
"3505807";"Bastos (SP)";"959486,9"
"3505906";"Batatais (SP)";"1581337,8"
"3506003";"Bauru (SP)";"14639473,7"
"3506102";"Bebedouro (SP)";"3343964,6"
"3506201";"Bento de Abreu (SP)";"118390,5"
"3506300";"Bernardino de Campos (SP)";"198186,8"
"3506359";"Bertioga (SP)";"1692656,4"
"3506409";"Bilac (SP)";"192744,3"
"3506508";"Birigui (SP)";"3329284,5"
"3506607";"Biritiba Mirim (SP)";"687563,0"
"3506706";"Boa Esperança do Sul (SP)";"306756,4"
"3506805";"Bocaina (SP)";"215905,8"
"3506904";"Bofete (SP)";"187091,2"
"3507001";"Boituva (SP)";"2378102,4"
"3507100";"Bom Jesus dos Perdões (SP)";"908349,7"
"3507159";"Bom Sucesso de Itararé (SP)";"62342,6"
"3507209";"Borá (SP)";"49205,3"
"3507308";"Boracéia (SP)";"365386,3"
