 Óbitos por causas evitáveis de 5 a 74 anos - São Paulo
Óbitos p/Residênc por Município
Período:2018
"Município";"Óbitos_p/Residênc"
"353300 NOVA GRANADA";77
"353310 NOVA GUATAPORANGA";14
"353320 NOVA INDEPENDENCIA";13
"353325 NOVAIS";12
"353330 NOVA LUZITANIA";18
"353340 NOVA ODESSA";181
"353350 NOVO HORIZONTE";154
"353360 NUPORANGA";20
"353370 OCAUCU";20
"353380 OLEO";9
"353390 OLIMPIA";193
"353400 ONDA VERDE";24
"353410 ORIENTE";27
"353420 ORINDIUVA";14
"353430 ORLANDIA";133
"353440 OSASCO";2749
"353450 OSCAR BRESSANE";11
"353460 OSVALDO CRUZ";131
"353470 OURINHOS";403
"353475 OUROESTE";46
"353480 OURO VERDE";32
"353490 PACAEMBU";44
"353500 PALESTINA";29
"353510 PALMARES PAULISTA";36
"353520 PALMEIRA D'OESTE";45
"353530 PALMITAL";104
"353540 PANORAMA";73
"353550 PARAGUACU PAULISTA";181
"353560 PARAIBUNA";69
"353570 PARAISO";26
"353580 PARANAPANEMA";73
"353590 PARANAPUA";14
"353600 PARAPUA";41
"353610 PARDINHO";19
"353620 PARIQUERA-ACU";69
"353625 PARISI";10
"353630 PATROCINIO PAULISTA";39
"353640 PAULICEIA";33
"353650 PAULINIA";281
"353657 PAULISTANIA";8
"353660 PAULO DE FARIA";34
"353670 PEDERNEIRAS";150
"353680 PEDRA BELA";29
"353690 PEDRANOPOLIS";12
"353700 PEDREGULHO";71
"353710 PEDREIRA";165
"353715 PEDRINHAS PAULISTA";8
"353720 PEDRO DE TOLEDO";38
"353730 PENAPOLIS";276
"353740 PEREIRA BARRETO";113
"353750 PEREIRAS";29
"353760 PERUIBE";323
"353770 PIACATU";26
"353780 PIEDADE";226
"353790 PILAR DO SUL";108
"353800 PINDAMONHANGABA";608
"353810 PINDORAMA";67
"353820 PINHALZINHO";57
"353830 PIQUEROBI";6
"353850 PIQUETE";58
"353860 PIRACAIA";107
"353870 PIRACICABA";1457
"353880 PIRAJU";145
"353890 PIRAJUI";108
"353900 PIRANGI";61
"353910 PIRAPORA DO BOM JESUS";47
"353920 PIRAPOZINHO";96
"353930 PIRASSUNUNGA";263
"353940 PIRATININGA";71
"353950 PITANGUEIRAS";157
"353960 PLANALTO";21
"353970 PLATINA";10
"353980 POA";478
"353990 POLONI";18
"354000 POMPEIA";74
"354010 PONGAI";13
