 Óbitos por causas evitáveis de 5 a 74 anos - Rio Grande do Sul
Óbitos p/Residênc por Município
Período:2018
"Município";"Óbitos_p/Residênc"
"430697 EREBANGO";17
"430700 ERECHIM";346
"430705 ERNESTINA";18
"430710 HERVAL";42
"430720 ERVAL GRANDE";16
"430730 ERVAL SECO";21
"430740 ESMERALDA";9
"430745 ESPERANCA DO SUL";13
"430750 ESPUMOSO";76
"430755 ESTACAO";30
"430760 ESTANCIA VELHA";154
"430770 ESTEIO";353
"430780 ESTRELA";116
"430781 ESTRELA VELHA";16
"430783 EUGENIO DE CASTRO";9
"430786 FAGUNDES VARELA";2
"430790 FARROUPILHA";182
"430800 FAXINAL DO SOTURNO";28
"430805 FAXINALZINHO";10
"430807 FAZENDA VILANOVA";16
"430810 FELIZ";45
"430820 FLORES DA CUNHA";94
"430825 FLORIANO PEIXOTO";9
"430830 FONTOURA XAVIER";46
"430840 FORMIGUEIRO";36
"430843 FORQUETINHA";10
"430845 FORTALEZA DOS VALOS";16
"430850 FREDERICO WESTPHALEN";100
"430860 GARIBALDI";88
"430865 GARRUCHOS";12
"430870 GAURAMA";21
"430880 GENERAL CAMARA";59
"430885 GENTIL";7
"430890 GETULIO VARGAS";60
"430900 GIRUA";68
"430905 GLORINHA";25
"430910 GRAMADO";126
"430912 GRAMADO DOS LOUREIROS";7
"430915 GRAMADO XAVIER";16
"430920 GRAVATAI";1177
"430925 GUABIJU";4
"430930 GUAIBA";467
"430940 GUAPORE";90
"430950 GUARANI DAS MISSOES";44
"430955 HARMONIA";17
"430957 HERVEIRAS";16
"430960 HORIZONTINA";69
"430965 HULHA NEGRA";16
"430970 HUMAITA";18
"430975 IBARAMA";11
"430980 IBIACA";22
"430990 IBIRAIARAS";30
"430995 IBIRAPUITA";9
"431000 IBIRUBA";79
"431010 IGREJINHA";107
"431020 IJUI";272
"431030 ILOPOLIS";15
"431033 IMBE";124
"431036 IMIGRANTE";14
"431040 INDEPENDENCIA";19
"431041 INHACORA";12
"431043 IPE";23
"431046 IPIRANGA DO SUL";4
"431050 IRAI";47
"431053 ITAARA";17
"431055 ITACURUBI";16
"431057 ITAPUCA";8
"431060 ITAQUI";170
"431065 ITATI";14
"431070 ITATIBA DO SUL";12
"431075 IVORA";11
"431080 IVOTI";66
"431085 JABOTICABA";13
"431087 JACUIZINHO";13
"431090 JACUTINGA";17
"431100 JAGUARAO";150
"431110 JAGUARI";51
"431112 JAQUIRANA";22
"431113 JARI";10
"431115 JOIA";17
"431120 JULIO DE CASTILHOS";92
"431123 LAGOA BONITA DO SUL";14
"431125 LAGOAO";17
"431127 LAGOA DOS TRES CANTOS";6
"431130 LAGOA VERMELHA";121
"431140 LAJEADO";283
"431142 LAJEADO DO BUGRE";7
"431150 LAVRAS DO SUL";32
"431160 LIBERATO SALZANO";17
"431162 LINDOLFO COLLOR";30
"431164 LINHA NOVA";7
"431170 MACHADINHO";22
"431171 MACAMBARA";14
"431173 MAMPITUBA";12
"431175 MANOEL VIANA";21
"431177 MAQUINE";38
"431179 MARATA";10
"431180 MARAU";112
"431190 MARCELINO RAMOS";21
"431198 MARIANA PIMENTEL";25
"431200 MARIANO MORO";11
"431205 MARQUES DE SOUZA";25
"431210 MATA";28
"431213 MATO CASTELHANO";8
"431215 MATO LEITAO";17
"431217 MATO QUEIMADO";7
"431220 MAXIMILIANO DE ALMEIDA";10
"431225 MINAS DO LEAO";49
"431230 MIRAGUAI";17
"431235 MONTAURI";7
"431237 MONTE ALEGRE DOS CAMPOS";14
"431238 MONTE BELO DO SUL";9
"431240 MONTENEGRO";260
"431242 MORMACO";9
"431244 MORRINHOS DO SUL";10
"431245 MORRO REDONDO";31
"431247 MORRO REUTER";17
"431250 MOSTARDAS";46
"431260 MUCUM";16
"431261 MUITOS CAPOES";13
"431262 MULITERNO";5
"431265 NAO-ME-TOQUE";77
"431267 NICOLAU VERGUEIRO";6
"431270 NONOAI";61
"431275 NOVA ALVORADA";14
"431280 NOVA ARACA";21
"431290 NOVA BASSANO";28
"431295 NOVA BOA VISTA";4
"431300 NOVA BRESCIA";11
"431301 NOVA CANDELARIA";14
"431303 NOVA ESPERANCA DO SUL";15
"431306 NOVA HARTZ";83
"431308 NOVA PADUA";8
"431310 NOVA PALMA";24
"431320 NOVA PETROPOLIS";80
"431330 NOVA PRATA";84
"431333 NOVA RAMADA";3
"431335 NOVA ROMA DO SUL";11
"431337 NOVA SANTA RITA";94
"431339 NOVO CABRAIS";20
"431340 NOVO HAMBURGO";1033
"431342 NOVO MACHADO";17
"431344 NOVO TIRADENTES";10
"431346 NOVO XINGU";7
"431349 NOVO BARREIRO";19
"431350 OSORIO";200
"431360 PAIM FILHO";10
"431365 PALMARES DO SUL";76
"431370 PALMEIRA DAS MISSOES";160
"431380 PALMITINHO";27
"431390 PANAMBI";149
"431395 PANTANO GRANDE";54
"431400 PARAI";20
"431402 PARAISO DO SUL";46
"431403 PARECI NOVO";11
"431405 PAROBE";212
"431406 PASSA SETE";20
"431407 PASSO DO SOBRADO";25
"431410 PASSO FUNDO";772
"431413 PAULO BENTO";4
"431415 PAVERAMA";32
"431417 PEDRAS ALTAS";8
"431420 PEDRO OSORIO";55
"431430 PEJUCARA";11
"431440 PELOTAS";1720
"431442 PICADA CAFE";21
"431445 PINHAL";5
"431446 PINHAL DA SERRA";2
"431447 PINHAL GRANDE";16
"431449 PINHEIRINHO DO VALE";15
"431450 PINHEIRO MACHADO";69
"431454 PINTO BANDEIRA";7
"431455 PIRAPO";14
"431460 PIRATINI";108
"431470 PLANALTO";45
"431475 POCO DAS ANTAS";3
"431477 PONTAO";15
"431478 PONTE PRETA";8
"431480 PORTAO";128
"431490 PORTO ALEGRE";6125
"431500 PORTO LUCENA";24
"431505 PORTO MAUA";9
"431507 PORTO VERA CRUZ";7
"431510 PORTO XAVIER";61
"431513 POUSO NOVO";11
"431514 PRESIDENTE LUCENA";9
"431515 PROGRESSO";27
"431517 PROTASIO ALVES";5
"431520 PUTINGA";14
"431530 QUARAI";103
"431531 QUATRO IRMAOS";6
"431532 QUEVEDOS";7
"431535 QUINZE DE NOVEMBRO";18
"431540 REDENTORA";41
"431545 RELVADO";5
"431550 RESTINGA SECA";95
"431555 RIO DOS INDIOS";15
"431560 RIO GRANDE";1167
"431570 RIO PARDO";175
"431575 RIOZINHO";16
"431580 ROCA SALES";41
"431590 RODEIO BONITO";28
"431595 ROLADOR";9
"431600 ROLANTE";98
"431610 RONDA ALTA";40
"431620 RONDINHA";17
"431630 ROQUE GONZALES";37
"431640 ROSARIO DO SUL";200
"431642 SAGRADA FAMILIA";19
"431643 SALDANHA MARINHO";12
"431645 SALTO DO JACUI";50
"431647 SALVADOR DAS MISSOES";14
"431650 SALVADOR DO SUL";24
"431660 SANANDUVA";51
"431670 SANTA BARBARA DO SUL";33
"431673 SANTA CECILIA DO SUL";6
"431675 SANTA CLARA DO SUL";22
"431680 SANTA CRUZ DO SUL";540
"431690 SANTA MARIA";1114
"431695 SANTA MARIA DO HERVAL";24
"431697 SANTA MARGARIDA DO SUL";13
"431700 SANTANA DA BOA VISTA";43
"431710 SANT'ANA DO LIVRAMENTO";379
"431720 SANTA ROSA";299
"431725 SANTA TEREZA";5
"431730 SANTA VITORIA DO PALMAR";168
"431740 SANTIAGO";171
"431750 SANTO ANGELO";312
"431755 SANTO ANTONIO DO PALMA";12
"431760 SANTO ANTONIO DA PATRULHA";161
"431770 SANTO ANTONIO DAS MISSOES";61
"431775 SANTO ANTONIO DO PLANALTO";6
"431780 SANTO AUGUSTO";67
"431790 SANTO CRISTO";49
"431795 SANTO EXPEDITO DO SUL";2
"431800 SAO BORJA";242
"431805 SAO DOMINGOS DO SUL";13
"431810 SAO FRANCISCO DE ASSIS";68
"431820 SAO FRANCISCO DE PAULA";93
"431830 SAO GABRIEL";308
"431840 SAO JERONIMO";126
"431842 SAO JOAO DA URTIGA";10
"431843 SAO JOAO DO POLESINE";16
"431844 SAO JORGE";6
"431845 SAO JOSE DAS MISSOES";13
"431846 SAO JOSE DO HERVAL";14
"431848 SAO JOSE DO HORTENCIO";13
"431849 SAO JOSE DO INHACORA";11
"431850 SAO JOSE DO NORTE";143
"431860 SAO JOSE DO OURO";18
"431861 SAO JOSE DO SUL";10
"431862 SAO JOSE DOS AUSENTES";15
"431870 SAO LEOPOLDO";952
"431880 SAO LOURENCO DO SUL";207
"431890 SAO LUIZ GONZAGA";142
"431900 SAO MARCOS";86
"431910 SAO MARTINHO";14
"431912 SAO MARTINHO DA SERRA";18
"431915 SAO MIGUEL DAS MISSOES";27
"431920 SAO NICOLAU";28
"431930 SAO PAULO DAS MISSOES";22
"431935 SAO PEDRO DA SERRA";11
"431936 SAO PEDRO DAS MISSOES";7
"431937 SAO PEDRO DO BUTIA";8
"431940 SAO PEDRO DO SUL";87
"431950 SAO SEBASTIAO DO CAI";103
"431960 SAO SEPE";122
"431970 SAO VALENTIM";18
"431971 SAO VALENTIM DO SUL";11
"431973 SAO VALERIO DO SUL";12
"431975 SAO VENDELINO";7
"431980 SAO VICENTE DO SUL";35
"431990 SAPIRANGA";299
"432000 SAPUCAIA DO SUL";605
"432010 SARANDI";82
"432020 SEBERI";39
"432023 SEDE NOVA";8
"432026 SEGREDO";31
"432030 SELBACH";17
"432032 SENADOR SALGADO FILHO";19
"432035 SENTINELA DO SUL";27
"432040 SERAFINA CORREA";52
"432045 SERIO";16
"432050 SERTAO";20
"432055 SERTAO SANTANA";37
"432057 SETE DE SETEMBRO";8
"432060 SEVERIANO DE ALMEIDA";17
"432065 SILVEIRA MARTINS";7
"432067 SINIMBU";33
"432070 SOBRADINHO";70
"432080 SOLEDADE";137
"432085 TABAI";18
"432090 TAPEJARA";78
"432100 TAPERA";55
"432110 TAPES";72
"432120 TAQUARA";294
"432130 TAQUARI";122
"432132 TAQUARUCU DO SUL";15
"432135 TAVARES";22
"432140 TENENTE PORTELA";49
"432143 TERRA DE AREIA";54
"432145 TEUTONIA";117
"432146 TIO HUGO";22
"432147 TIRADENTES DO SUL";26
"432149 TOROPI";12
"432150 TORRES";184
"432160 TRAMANDAI";274
"432162 TRAVESSEIRO";13
"432163 TRES ARROIOS";8
"432166 TRES CACHOEIRAS";34
"432170 TRES COROAS";127
"432180 TRES DE MAIO";96
"432183 TRES FORQUILHAS";17
"432185 TRES PALMEIRAS";17
"432190 TRES PASSOS";141
"432195 TRINDADE DO SUL";22
"432200 TRIUNFO";125
"432210 TUCUNDUVA";32
"432215 TUNAS";20
"432218 TUPANCI DO SUL";1
"432220 TUPANCIRETA";92
"432225 TUPANDI";17
"432230 TUPARENDI";42
"432232 TURUCU";20
"432234 UBIRETAMA";12
"432235 UNIAO DA SERRA";3
"432237 UNISTALDA";10
"432240 URUGUAIANA";550
"432250 VACARIA";300
"432252 VALE VERDE";16
"432253 VALE DO SOL";46
"432254 VALE REAL";31
"432255 VANINI";6
"432260 VENANCIO AIRES";322
"432270 VERA CRUZ";125
"432280 VERANOPOLIS";64
"432285 VESPASIANO CORREA";5
"432290 VIADUTOS";16
"432300 VIAMAO";1141
"432310 VICENTE DUTRA";28
"432320 VICTOR GRAEFF";9
"432330 VILA FLORES";12
"432335 VILA LANGARO";5
"432340 VILA MARIA";16
"432345 VILA NOVA DO SUL";20
"432350 VISTA ALEGRE";10
"432360 VISTA ALEGRE DO PRATA";7
"432370 VISTA GAUCHA";17
"432375 VITORIA DAS MISSOES";16
"432377 WESTFALIA";14
"432380 XANGRI-LA";79
"Total";47448
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
