 Óbitos por causas evitáveis de 5 a 74 anos - Mato Grosso
Óbitos p/Residênc por Município
Período:2018
"Município";"Óbitos_p/Residênc"
"510627 NOVO HORIZONTE DO NORTE";13
"510628 NOVO SAO JOAQUIM";17
"510629 PARANAITA";32
"510630 PARANATINGA";73
"510631 NOVO SANTO ANTONIO";7
"510637 PEDRA PRETA";75
"510642 PEIXOTO DE AZEVEDO";133
"510645 PLANALTO DA SERRA";12
"510650 POCONE";138
"510665 PONTAL DO ARAGUAIA";16
"510670 PONTE BRANCA";7
"510675 PONTES E LACERDA";175
"510677 PORTO ALEGRE DO NORTE";37
"510680 PORTO DOS GAUCHOS";20
"510682 PORTO ESPERIDIAO";41
"510685 PORTO ESTRELA";12
"510700 POXOREO";80
"510704 PRIMAVERA DO LESTE";211
"510706 QUERENCIA";52
"510710 SAO JOSE DOS QUATRO MARCOS";80
"510715 RESERVA DO CABACAL";14
"510718 RIBEIRAO CASCALHEIRA";36
"510719 RIBEIRAOZINHO";4
"510720 RIO BRANCO";25
"510724 SANTA CARMEM";11
"510726 SANTO AFONSO";5
"510729 SAO JOSE DO POVO";15
"510730 SAO JOSE DO RIO CLARO";49
"510735 SAO JOSE DO XINGU";12
"510740 SAO PEDRO DA CIPA";21
"510757 RONDOLANDIA";4
"510760 RONDONOPOLIS";821
"510770 ROSARIO OESTE";79
"510774 SANTA CRUZ DO XINGU";9
"510775 SALTO DO CEU";14
"510776 SANTA RITA DO TRIVELATO";4
"510777 SANTA TEREZINHA";16
"510779 SANTO ANTONIO DO LESTE";7
"510780 SANTO ANTONIO DO LEVERGER";67
"510785 SAO FELIX DO ARAGUAIA";28
"510787 SAPEZAL";50
"510788 SERRA NOVA DOURADA";4
"510790 SINOP";473
"510792 SORRISO";222
"510794 TABAPORA";23
"510795 TANGARA DA SERRA";362
"510800 TAPURAH";30
"510805 TERRA NOVA DO NORTE";30
"510810 TESOURO";9
"510820 TORIXOREU";25
"510830 UNIAO DO SUL";11
"510835 VALE DE SAO DOMINGOS";14
"510840 VARZEA GRANDE";1084
"510850 VERA";39
"510860 VILA RICA";62
"510880 NOVA GUARITA";12
"510885 NOVA MARILANDIA";9
"510890 NOVA MARINGA";18
"510895 NOVA MONTE VERDE";13
"Total";11526
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
