 Óbitos por causas evitáveis de 5 a 74 anos - Goiás
Óbitos p/Residênc por Município
Período:2018
"Município";"Óbitos_p/Residênc"
"521920 SANTA CRUZ DE GOIAS";17
"521925 SANTA FE DE GOIAS";18
"521930 SANTA HELENA DE GOIAS";153
"521935 SANTA ISABEL";6
"521940 SANTA RITA DO ARAGUAIA";20
"521945 SANTA RITA DO NOVO DESTINO";12
"521950 SANTA ROSA DE GOIAS";18
"521960 SANTA TEREZA DE GOIAS";17
"521970 SANTA TEREZINHA DE GOIAS";51
"521971 SANTO ANTONIO DA BARRA";15
"521973 SANTO ANTONIO DE GOIAS";22
"521975 SANTO ANTONIO DO DESCOBERTO";199
"521980 SAO DOMINGOS";22
"521990 SAO FRANCISCO DE GOIAS";16
"522000 SAO JOAO D'ALIANCA";32
"522005 SAO JOAO DA PARAUNA";7
"522010 SAO LUIS DE MONTES BELOS";108
"522015 SAO LUIZ DO NORTE";21
"522020 SAO MIGUEL DO ARAGUAIA";85
"522026 SAO MIGUEL DO PASSA QUATRO";30
"522028 SAO PATRICIO";8
"522040 SAO SIMAO";82
"522045 SENADOR CANEDO";400
"522050 SERRANOPOLIS";28
"522060 SILVANIA";76
"522068 SIMOLANDIA";28
"522070 SITIO D'ABADIA";13
"522100 TAQUARAL DE GOIAS";17
"522108 TERESINA DE GOIAS";15
"522119 TEREZOPOLIS DE GOIAS";30
"522130 TRES RANCHOS";14
"522140 TRINDADE";522
"522145 TROMBAS";8
"522150 TURVANIA";13
"522155 TURVELANDIA";15
"522157 UIRAPURU";14
"522160 URUACU";157
"522170 URUANA";63
"522180 URUTAI";12
"522185 VALPARAISO DE GOIAS";438
"522190 VARJAO";13
"522200 VIANOPOLIS";47
"522205 VICENTINOPOLIS";28
"522220 VILA BOA";10
"522230 VILA PROPICIO";16
"Total";24093
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
