 Óbitos por causas evitáveis de 5 a 74 anos - Pernambuco
Óbitos p/Residênc por Município
Período:2018
"Município";"Óbitos_p/Residênc"
"260875 LAGOA GRANDE";74
"260880 LAJEDO";163
"260890 LIMOEIRO";263
"260900 MACAPARANA";109
"260910 MACHADOS";41
"260915 MANARI";38
"260920 MARAIAL";47
"260930 MIRANDIBA";56
"260940 MORENO";237
"260950 NAZARE DA MATA";166
"260960 OLINDA";1685
"260970 OROBO";73
"260980 OROCO";54
"260990 OURICURI";233
"261000 PALMARES";303
"261010 PALMEIRINA";34
"261020 PANELAS";106
"261030 PARANATAMA";61
"261040 PARNAMIRIM";79
"261050 PASSIRA";107
"261060 PAUDALHO";221
"261070 PAULISTA";1350
"261080 PEDRA";78
"261090 PESQUEIRA";245
"261100 PETROLANDIA";127
"261110 PETROLINA";1122
"261120 POCAO";51
"261130 POMBOS";84
"261140 PRIMAVERA";49
"261150 QUIPAPA";78
"261153 QUIXABA";24
"261160 RECIFE";6356
"261170 RIACHO DAS ALMAS";94
"261180 RIBEIRAO";169
"261190 RIO FORMOSO";80
"261200 SAIRE";43
"261210 SALGADINHO";20
"261220 SALGUEIRO";192
"261230 SALOA";53
"261240 SANHARO";80
"261245 SANTA CRUZ";37
"261247 SANTA CRUZ DA BAIXA VERDE";53
"261250 SANTA CRUZ DO CAPIBARIBE";292
"261255 SANTA FILOMENA";35
"261260 SANTA MARIA DA BOA VISTA";110
"261270 SANTA MARIA DO CAMBUCA";63
"261280 SANTA TEREZINHA";31
"261290 SAO BENEDITO DO SUL";35
"261300 SAO BENTO DO UNA";198
"261310 SAO CAITANO";169
"261320 SAO JOAO";88
"261330 SAO JOAQUIM DO MONTE";102
"261340 SAO JOSE DA COROA GRANDE";93
"261350 SAO JOSE DO BELMONTE";97
"261360 SAO JOSE DO EGITO";115
"261370 SAO LOURENCO DA MATA";462
"261380 SAO VICENTE FERRER";76
"261390 SERRA TALHADA";300
"261400 SERRITA";39
"261410 SERTANIA";131
"261420 SIRINHAEM";148
"261430 MOREILANDIA";33
"261440 SOLIDAO";27
"261450 SURUBIM";236
"261460 TABIRA";111
"261470 TACAIMBO";48
"261480 TACARATU";47
"261485 TAMANDARE";86
"261500 TAQUARITINGA DO NORTE";88
"261510 TEREZINHA";20
"261520 TERRA NOVA";28
"261530 TIMBAUBA";276
"261540 TORITAMA";122
"261550 TRACUNHAEM";67
"261560 TRINDADE";114
"261570 TRIUNFO";52
"261580 TUPANATINGA";67
"261590 TUPARETAMA";29
"261600 VENTUROSA";67
"261610 VERDEJANTE";28
"261618 VERTENTE DO LERIO";29
"261620 VERTENTES";78
"261630 VICENCIA";109
"261640 VITORIA DE SANTO ANTAO";585
"261650 XEXEU";72
"Total";35659
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
