 Óbitos por causas evitáveis de 5 a 74 anos - Santa Catarina
Óbitos p/Residênc por Município
Período:2018
"Município";"Óbitos_p/Residênc"
"420543 FORMOSA DO SUL";10
"420545 FORQUILHINHA";89
"420550 FRAIBURGO";133
"420555 FREI ROGERIO";4
"420560 GALVAO";10
"420570 GAROPABA";57
"420580 GARUVA";58
"420590 GASPAR";210
"420600 GOVERNADOR CELSO RAMOS";51
"420610 GRAO-PARA";23
"420620 GRAVATAL";47
"420630 GUABIRUBA";50
"420640 GUARACIABA";39
"420650 GUARAMIRIM";120
"420660 GUARUJA DO SUL";23
"420665 GUATAMBU";23
"420670 HERVAL D'OESTE";62
"420675 IBIAM";6
"420680 IBICARE";16
"420690 IBIRAMA";64
"420700 ICARA";174
"420710 ILHOTA";54
"420720 IMARUI";51
"420730 IMBITUBA";154
"420740 IMBUIA";23
"420750 INDAIAL";190
"420757 IOMERE";6
"420760 IPIRA";19
"420765 IPORA DO OESTE";29
"420768 IPUACU";24
"420770 IPUMIRIM";23
"420775 IRACEMINHA";15
"420780 IRANI";23
"420785 IRATI";5
"420790 IRINEOPOLIS";29
"420800 ITA";24
"420810 ITAIOPOLIS";91
"420820 ITAJAI";790
"420830 ITAPEMA";198
"420840 ITAPIRANGA";45
"420845 ITAPOA";81
"420850 ITUPORANGA";100
"420860 JABORA";22
"420870 JACINTO MACHADO";38
"420880 JAGUARUNA";89
"420890 JARAGUA DO SUL";451
"420895 JARDINOPOLIS";9
"420900 JOACABA";96
"420910 JOINVILLE";1807
"420915 JOSE BOITEUX";17
"420917 JUPIA";2
"420920 LACERDOPOLIS";4
"420930 LAGES";709
"420940 LAGUNA";200
"420945 LAJEADO GRANDE";5
"420950 LAURENTINO";34
"420960 LAURO MULLER";55
"420970 LEBON REGIS";56
"420980 LEOBERTO LEAL";13
"420985 LINDOIA DO SUL";12
"420990 LONTRAS";43
"421000 LUIZ ALVES";33
"421003 LUZERNA";17
"421005 MACIEIRA";10
"421010 MAFRA";222
"421020 MAJOR GERCINO";4
"421030 MAJOR VIEIRA";34
"421040 MARACAJA";34
"421050 MARAVILHA";91
"421055 MAREMA";9
"421060 MASSARANDUBA";52
"421070 MATOS COSTA";5
"421080 MELEIRO";23
"421085 MIRIM DOCE";7
"421090 MODELO";16
"421100 MONDAI";36
"421105 MONTE CARLO";31
"421110 MONTE CASTELO";31
"421120 MORRO DA FUMACA";66
"421125 MORRO GRANDE";11
"421130 NAVEGANTES";250
"421140 NOVA ERECHIM";7
"421145 NOVA ITABERABA";8
"421150 NOVA TRENTO";42
"421160 NOVA VENEZA";43
"421165 NOVO HORIZONTE";3
"421170 ORLEANS";87
"421175 OTACILIO COSTA";66
"421180 OURO";15
"421185 OURO VERDE";8
"421187 PAIAL";7
"421189 PAINEL";12
"421190 PALHOCA";559
"421200 PALMA SOLA";29
"421205 PALMEIRA";9
"421210 PALMITOS";52
"421220 PAPANDUVA";80
"421223 PARAISO";12
"421225 PASSO DE TORRES";35
"421227 PASSOS MAIA";14
"421230 PAULO LOPES";15
"421240 PEDRAS GRANDES";8
"421250 PENHA";138
"421260 PERITIBA";8
"421265 PESCARIA BRAVA";39
"421270 PETROLANDIA";20
"421280 BALNEARIO PICARRAS";90
"421290 PINHALZINHO";53
"421300 PINHEIRO PRETO";9
"421310 PIRATUBA";21
"421315 PLANALTO ALEGRE";8
"421320 POMERODE";112
"421330 PONTE ALTA";30
"421335 PONTE ALTA DO NORTE";23
"421340 PONTE SERRADA";38
"421350 PORTO BELO";83
"421360 PORTO UNIAO";139
"421370 POUSO REDONDO";60
"421380 PRAIA GRANDE";28
"421390 PRESIDENTE CASTELLO BRANCO";8
"421400 PRESIDENTE GETULIO";57
"421410 PRESIDENTE NEREU";8
"421415 PRINCESA";5
"421420 QUILOMBO";23
"421430 RANCHO QUEIMADO";13
"421440 RIO DAS ANTAS";27
"421450 RIO DO CAMPO";24
"421460 RIO DO OESTE";35
"421470 RIO DOS CEDROS";49
"421480 RIO DO SUL";238
"421490 RIO FORTUNA";15
"421500 RIO NEGRINHO";132
"421505 RIO RUFINO";14
"421507 RIQUEZA";20
"421510 RODEIO";51
"421520 ROMELANDIA";17
"421530 SALETE";33
"421535 SALTINHO";13
"421540 SALTO VELOSO";10
"421545 SANGAO";45
"421550 SANTA CECILIA";66
"421555 SANTA HELENA";8
"421560 SANTA ROSA DE LIMA";7
"421565 SANTA ROSA DO SUL";34
"421567 SANTA TEREZINHA";22
"421568 SANTA TEREZINHA DO PROGRESSO";9
"421569 SANTIAGO DO SUL";2
"421570 SANTO AMARO DA IMPERATRIZ";75
"421575 SAO BERNARDINO";3
"421580 SAO BENTO DO SUL";251
"421590 SAO BONIFACIO";6
"421600 SAO CARLOS";32
"421605 SAO CRISTOVAO DO SUL";28
"421610 SAO DOMINGOS";40
"421620 SAO FRANCISCO DO SUL";219
"421625 SAO JOAO DO OESTE";18
"421630 SAO JOAO BATISTA";83
"421635 SAO JOAO DO ITAPERIU";17
"421640 SAO JOAO DO SUL";19
"421650 SAO JOAQUIM";111
"421660 SAO JOSE";766
"421670 SAO JOSE DO CEDRO";39
"421680 SAO JOSE DO CERRITO";35
"421690 SAO LOURENCO DO OESTE";49
"421700 SAO LUDGERO";35
"421710 SAO MARTINHO";12
"421715 SAO MIGUEL DA BOA VISTA";3
"421720 SAO MIGUEL DO OESTE";103
"421725 SAO PEDRO DE ALCANTARA";14
"421730 SAUDADES";27
"421740 SCHROEDER";47
"421750 SEARA";54
"421755 SERRA ALTA";4
"421760 SIDEROPOLIS";43
"421770 SOMBRIO";99
"421775 SUL BRASIL";11
"421780 TAIO";63
"421790 TANGARA";28
"421795 TIGRINHOS";4
"421800 TIJUCAS";127
"421810 TIMBE DO SUL";26
"421820 TIMBO";125
"421825 TIMBO GRANDE";21
"421830 TRES BARRAS";78
"421835 TREVISO";14
"421840 TREZE DE MAIO";22
"421850 TREZE TILIAS";17
"421860 TROMBUDO CENTRAL";38
"421870 TUBARAO";415
"421875 TUNAPOLIS";9
"421880 TURVO";40
"421885 UNIAO DO OESTE";7
"421890 URUBICI";34
"421895 URUPEMA";5
"421900 URUSSANGA";65
"421910 VARGEAO";14
"421915 VARGEM";6
"421917 VARGEM BONITA";17
"421920 VIDAL RAMOS";14
"421930 VIDEIRA";182
"421935 VITOR MEIRELES";27
"421940 WITMARSUM";12
"421950 XANXERE";146
"421960 XAVANTINA";4
"421970 XAXIM";84
"421985 ZORTEA";5
"422000 BALNEARIO RINCAO";67
"Total";23442
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
